Name,Tm,Age,PA,AB,R,H,HR,TB,RBI,BB,SB,K,AVG,OBP,SLG,OPS,wOBA,WAR
"<a href=""https://www.baseball-reference.com/players/a/alfonan01.shtml"">A. Alfonseca</a>",FLO,27,2,2,0,0,0,0,0,0,0,2,.000,.000,.000,.000,.000,-0.03
"<a href=""https://www.baseball-reference.com/players/a/alfoned01.shtml"">E. Alfonzo</a>",NYN,25,726,628,123,191,27,315,108,85,9,85,.304,.385,.502,.886,.384,6.04
"<a href=""https://www.baseball-reference.com/players/a/alicelu01.shtml"">Luis Alicea</a>",TEX,33,196,164,33,33,3,52,17,28,2,32,.201,.316,.317,.633,.294,0.10
"<a href=""https://www.baseball-reference.com/players/a/allench01.shtml"">Chad Allen</a>",MIN,24,523,481,69,133,10,190,46,37,14,89,.277,.330,.395,.725,.321,-0.83
"<a href=""https://www.baseball-reference.com/players/a/allenje01.shtml"">J. Allensworth</a>",NYN,27,86,73,14,16,3,27,9,9,2,23,.219,.310,.370,.679,.304,0.03
"<a href=""https://www.baseball-reference.com/players/a/almanar01.shtml"">A. Almanza</a>",FLO,26,3,3,0,0,0,0,0,0,0,2,.000,.000,.000,.000,.000,-0.07
"<a href=""https://www.baseball-reference.com/players/a/almanca01.shtml"">C. Almanzar</a>",SDN,25,1,1,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,-0.01
"<a href=""https://www.baseball-reference.com/players/a/alomaro01.shtml"">R. Alomar</a>",CLE,31,694,563,138,182,24,300,120,99,37,96,.323,.422,.533,.955,.412,0.00
"<a href=""https://www.baseball-reference.com/players/a/alomasa02.shtml"">Sandy Alomar</a>",CLE,33,144,137,19,42,6,73,25,4,0,23,.307,.322,.533,.855,.361,0.00
"<a href=""https://www.baseball-reference.com/players/a/alvarga01.shtml"">Gabe Alvarez</a>",DET,25,56,53,5,11,2,20,4,3,0,9,.208,.250,.377,.627,.272,-0.22
"<a href=""https://www.baseball-reference.com/players/a/alvarwi01.shtml"">W. Alvarez</a>",TBA,29,3,3,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,-0.05
"<a href=""https://www.baseball-reference.com/players/a/amarari01.shtml"">Rich Amaral</a>",BAL,37,156,137,21,38,0,48,11,15,9,20,.277,.348,.350,.699,.318,0.71
"<a href=""https://www.baseball-reference.com/players/a/anderbr01.shtml"">B. Anderson</a>",BAL,35,692,564,109,159,24,269,81,96,36,105,.282,.404,.477,.881,.386,5.90
"<a href=""https://www.baseball-reference.com/players/a/anderbr02.shtml"">B. Anderson</a>",ARI,27,42,38,4,5,1,10,2,2,1,10,.132,.171,.263,.434,.187,0.05
"<a href=""https://www.baseball-reference.com/players/a/anderga01.shtml"">G. Anderson</a>",ANA,27,660,620,88,188,21,291,80,34,3,81,.303,.336,.469,.806,.344,2.74
"<a href=""https://www.baseball-reference.com/players/a/anderji02.shtml"">J. Anderson</a>",PIT,23,9,9,2,3,0,4,1,0,0,2,.333,.333,.444,.778,.339,0.00
"<a href=""https://www.baseball-reference.com/players/a/anderma02.shtml"">M. Anderson</a>",PHI,25,484,452,48,114,5,163,54,24,13,61,.252,.292,.361,.652,.288,0.00
"<a href=""https://www.baseball-reference.com/players/a/andresh01.shtml"">S. Andrews</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnoteandresh01"" style=""display:none;""></input><label for=""footnoteandresh01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivandresh01"">MON, CHN</div></span>",27,404,348,41,68,16,128,51,50,1,109,.195,.295,.368,.662,.287,-1.28
"<a href=""https://www.baseball-reference.com/players/a/ankieri01.shtml"">Rick Ankiel</a>",SLN,19,11,10,0,1,0,1,0,0,0,3,.100,.100,.100,.200,.090,0.00
"<a href=""https://www.baseball-reference.com/players/a/appieke01.shtml"">Kevin Appier</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnoteappieke01"" style=""display:none;""></input><label for=""footnoteappieke01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivappieke01"">KCA, OAK</div></span>",31,2,2,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,-0.03
"<a href=""https://www.baseball-reference.com/players/a/ariasal01.shtml"">Alex Arias</a>",PHI,31,390,347,43,105,4,139,48,36,2,31,.303,.373,.401,.773,.343,0.18
"<a href=""https://www.baseball-reference.com/players/a/ariasge01.shtml"">George Arias</a>",SDN,27,170,164,20,40,7,69,20,6,0,54,.244,.271,.421,.691,.298,-0.21
"<a href=""https://www.baseball-reference.com/players/a/armasto02.shtml"">Tony Armas</a>",MON,21,2,2,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,-0.03
"<a href=""https://www.baseball-reference.com/players/a/arnolja01.shtml"">Jamie Arnold</a>",LAN,25,11,10,1,2,0,2,1,0,0,3,.200,.200,.200,.400,.180,0.00
"<a href=""https://www.baseball-reference.com/players/a/ashbyan01.shtml"">Andy Ashby</a>",SDN,31,72,62,3,8,0,10,2,3,0,25,.129,.169,.161,.331,.155,0.00
"<a href=""https://www.baseball-reference.com/players/a/astacpe01.shtml"">P. Astacio</a>",COL,30,94,86,5,20,0,24,7,1,0,24,.233,.241,.279,.520,.231,0.00
"<a href=""https://www.baseball-reference.com/players/a/aurilri01.shtml"">Rich Aurilia</a>",SFN,27,614,558,68,157,22,248,80,43,2,71,.281,.336,.444,.780,.339,0.00
"<a href=""https://www.baseball-reference.com/players/a/ausmubr01.shtml"">Brad Ausmus</a>",DET,30,527,458,62,126,9,190,54,51,12,71,.275,.365,.415,.779,.350,3.35
"<a href=""https://www.baseball-reference.com/players/a/avenbr01.shtml"">Bruce Aven</a>",FLO,27,440,381,57,110,12,169,70,44,3,82,.289,.370,.444,.814,.359,0.00
"<a href=""https://www.baseball-reference.com/players/a/averyst01.shtml"">Steve Avery</a>",CIN,29,28,26,1,2,0,2,1,0,0,11,.077,.077,.077,.154,.069,-0.26
"<a href=""https://www.baseball-reference.com/players/a/ayalabo01.shtml"">Bobby Ayala</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnoteayalabo01"" style=""display:none;""></input><label for=""footnoteayalabo01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivayalabo01"">MON, CHN</div></span>",29,1,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-0.01
"<a href=""https://www.baseball-reference.com/players/a/aybarma01.shtml"">Manny Aybar</a>",SLN,27,13,12,0,1,0,1,1,0,0,7,.083,.083,.083,.167,.075,0.00
"<a href=""https://www.baseball-reference.com/players/b/baergca01.shtml"">C. Baerga</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotebaergca01"" style=""display:none;""></input><label for=""footnotebaergca01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivbaergca01"">SDN, CLE</div></span>",30,152,137,10,33,3,43,10,10,2,24,.241,.300,.314,.614,.275,-0.40
"<a href=""https://www.baseball-reference.com/players/b/bagweje01.shtml"">Jeff Bagwell</a>",HOU,31,729,562,143,171,42,332,126,149,30,127,.304,.454,.591,1.045,.442,7.44
"<a href=""https://www.baseball-reference.com/players/b/baineha01.shtml"">H. Baines</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotebaineha01"" style=""display:none;""></input><label for=""footnotebaineha01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivbaineha01"">BAL, CLE</div></span>",40,486,430,62,134,25,229,103,54,1,48,.312,.387,.533,.919,.385,2.55
"<a href=""https://www.baseball-reference.com/players/b/bakopa01.shtml"">Paul Bako</a>",HOU,27,247,215,16,55,2,77,17,26,1,57,.256,.332,.358,.690,.307,0.00
"<a href=""https://www.baseball-reference.com/players/b/baldwja01.shtml"">J. Baldwin</a>",CHA,27,2,2,1,1,0,3,1,0,0,1,.500,.500,1.500,2.000,.780,0.09
"<a href=""https://www.baseball-reference.com/players/b/banksbr01.shtml"">Brian Banks</a>",MIL,28,249,219,34,53,5,77,22,25,6,59,.242,.317,.352,.669,.293,-0.95
"<a href=""https://www.baseball-reference.com/players/b/barajro01.shtml"">Rod Barajas</a>",ARI,23,18,16,3,4,1,8,3,1,0,1,.250,.294,.500,.794,.337,0.00
"<a href=""https://www.baseball-reference.com/players/b/barbebr02.shtml"">Brian Barber</a>",KCA,26,1,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,0.01
"<a href=""https://www.baseball-reference.com/players/b/barkegl01.shtml"">Glen Barker</a>",HOU,28,90,73,23,21,1,26,11,11,17,19,.288,.384,.356,.740,.342,0.66
"<a href=""https://www.baseball-reference.com/players/b/barkeke01.shtml"">Kevin Barker</a>",MIL,23,127,117,13,33,3,45,23,9,1,19,.282,.331,.385,.715,.316,-0.25
"<a href=""https://www.baseball-reference.com/players/b/barremi01.shtml"">M. Barrett</a>",MON,22,469,433,53,127,8,189,52,32,0,39,.293,.345,.436,.782,.341,-0.09
"<a href=""https://www.baseball-reference.com/players/b/barryje01.shtml"">Jeff Barry</a>",COL,29,192,168,19,45,5,76,26,19,0,29,.268,.344,.452,.796,.345,-0.86
"<a href=""https://www.baseball-reference.com/players/b/barteki01.shtml"">K. Bartee</a>",DET,26,89,77,11,15,0,22,3,9,3,20,.195,.279,.286,.565,.260,0.55
"<a href=""https://www.baseball-reference.com/players/b/batismi01.shtml"">M. Batista</a>",MON,28,41,35,6,7,1,11,3,2,0,19,.200,.243,.314,.558,.248,0.00
"<a href=""https://www.baseball-reference.com/players/b/batisto01.shtml"">Tony Batista</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotebatisto01"" style=""display:none;""></input><label for=""footnotebatisto01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivbatisto01"">ARI, TOR</div></span>",25,573,519,77,144,31,269,100,38,4,96,.277,.330,.518,.848,.357,0.00
"<a href=""https://www.baseball-reference.com/players/b/battlho01.shtml"">H. Battle</a>",ATL,27,19,17,2,6,1,9,5,2,0,3,.353,.421,.529,.950,.417,0.17
"<a href=""https://www.baseball-reference.com/players/b/bautida01.shtml"">D. Bautista</a>",FLO,27,211,205,32,59,5,86,24,4,3,30,.288,.303,.420,.723,.314,0.00
"<a href=""https://www.baseball-reference.com/players/b/beckeri01.shtml"">Rich Becker</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotebeckeri01"" style=""display:none;""></input><label for=""footnotebeckeri01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivbeckeri01"">MIL, OAK</div></span>",27,327,264,36,68,6,98,26,58,8,81,.258,.395,.371,.766,.346,0.00
"<a href=""https://www.baseball-reference.com/players/b/belchti01.shtml"">Tim Belcher</a>",ANA,37,5,5,0,1,0,2,0,0,0,2,.200,.200,.400,.600,.250,0.02
"<a href=""https://www.baseball-reference.com/players/b/belinst01.shtml"">Stan Belinda</a>",CIN,32,4,4,0,1,0,1,0,0,0,1,.250,.250,.250,.500,.226,0.00
"<a href=""https://www.baseball-reference.com/players/b/bellda01.shtml"">David Bell</a>",SEA,26,667,597,92,160,21,258,78,58,7,90,.268,.331,.432,.763,.334,0.00
"<a href=""https://www.baseball-reference.com/players/b/bellde01.shtml"">Derek Bell</a>",HOU,30,568,509,61,120,12,178,66,50,18,129,.236,.306,.350,.656,.295,-1.41
"<a href=""https://www.baseball-reference.com/players/b/belleal01.shtml"">Albert Belle</a>",BAL,32,722,610,108,181,37,330,117,101,17,82,.297,.400,.541,.941,.400,3.44
"<a href=""https://www.baseball-reference.com/players/b/bellicl01.shtml"">C. Bellinger</a>",NYA,30,46,45,12,9,1,14,2,1,1,10,.200,.217,.311,.529,.230,0.07
"<a href=""https://www.baseball-reference.com/players/b/belliro01.shtml"">R. Belliard</a>",MIL,24,531,457,60,135,8,196,58,64,4,59,.295,.379,.429,.808,.360,0.00
"<a href=""https://www.baseball-reference.com/players/b/bellja01.shtml"">Jay Bell</a>",ARI,33,688,589,132,170,38,328,112,82,7,132,.289,.374,.557,.931,.395,4.88
"<a href=""https://www.baseball-reference.com/players/b/beltrad01.shtml"">A. Beltre</a>",LAN,20,614,538,84,148,15,230,67,61,18,105,.275,.352,.428,.780,.338,3.89
"<a href=""https://www.baseball-reference.com/players/b/beltrca01.shtml"">C. Beltran</a>",KCA,22,723,663,112,194,22,301,108,46,27,123,.293,.337,.454,.791,.343,0.00
"<a href=""https://www.baseball-reference.com/players/b/beltrri01.shtml"">Rigo Beltran</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotebeltrri01"" style=""display:none;""></input><label for=""footnotebeltrri01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivbeltrri01"">NYN, COL</div></span>",29,3,3,0,1,0,1,0,0,0,0,.333,.333,.333,.667,.301,-0.04
"<a href=""https://www.baseball-reference.com/players/b/benarma01.shtml"">M. Benard</a>",SFN,28,625,562,100,163,16,257,64,55,27,97,.290,.359,.457,.816,.358,1.46
"<a href=""https://www.baseball-reference.com/players/b/benesan01.shtml"">Andy Benes</a>",ARI,31,73,58,6,9,1,12,5,4,0,17,.155,.222,.207,.429,.203,0.10
"<a href=""https://www.baseball-reference.com/players/b/benitar01.shtml"">A. Benitez</a>",NYN,26,5,5,0,0,0,0,1,0,0,2,.000,.000,.000,.000,.000,0.00
"<a href=""https://www.baseball-reference.com/players/b/benjami01.shtml"">M. Benjamin</a>",PIT,33,404,368,42,91,1,134,37,20,10,90,.247,.288,.364,.652,.284,1.44
"<a href=""https://www.baseball-reference.com/players/b/bennega01.shtml"">Gary Bennett</a>",PHI,27,94,88,7,24,1,31,21,4,0,11,.273,.298,.352,.650,.287,0.00
"<a href=""https://www.baseball-reference.com/players/b/bennejo02.shtml"">Joel Bennett</a>",PHI,29,6,4,1,0,0,0,0,1,0,1,.000,.200,.000,.200,.145,-0.04
"<a href=""https://www.baseball-reference.com/players/b/bennesh01.shtml"">S. Bennett</a>",MON,27,2,2,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,-0.03
"<a href=""https://www.baseball-reference.com/players/b/bensokr01.shtml"">Kris Benson</a>",PIT,24,74,65,7,10,0,13,7,3,0,24,.154,.191,.200,.391,.180,0.00
"<a href=""https://www.baseball-reference.com/players/b/bereja01.shtml"">Jason Bere</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotebereja01"" style=""display:none;""></input><label for=""footnotebereja01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivbereja01"">CIN, MIL</div></span>",28,27,22,3,7,0,7,1,2,0,9,.318,.400,.318,.718,.340,0.34
"<a href=""https://www.baseball-reference.com/players/b/bergda01.shtml"">Dave Berg</a>",FLO,28,336,304,42,87,3,116,25,27,2,59,.286,.348,.382,.730,.329,1.64
"<a href=""https://www.baseball-reference.com/players/b/bergepe01.shtml"">P. Bergeron</a>",MON,21,55,45,12,11,0,13,1,9,0,5,.244,.370,.289,.659,.317,0.63
"<a href=""https://www.baseball-reference.com/players/b/bergmse01.shtml"">Sean Bergman</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotebergmse01"" style=""display:none;""></input><label for=""footnotebergmse01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivbergmse01"">HOU, ATL</div></span>",29,29,28,4,3,2,9,2,0,0,12,.107,.107,.321,.429,.172,0.07
"<a href=""https://www.baseball-reference.com/players/b/berkmla01.shtml"">L. Berkman</a>",HOU,23,106,93,10,22,4,36,15,12,5,21,.237,.321,.387,.708,.315,0.15
"<a href=""https://www.baseball-reference.com/players/b/berroge01.shtml"">G. Berroa</a>",TOR,34,73,62,11,12,1,18,6,9,0,15,.194,.315,.290,.605,.287,-0.08
"<a href=""https://www.baseball-reference.com/players/b/berryse01.shtml"">Sean Berry</a>",MIL,33,281,259,26,59,2,78,23,17,0,50,.228,.281,.301,.582,.265,0.00
"<a href=""https://www.baseball-reference.com/players/b/bicheda01.shtml"">D. Bichette</a>",COL,35,659,593,104,177,34,321,133,54,6,84,.298,.354,.541,.895,.379,0.00
"<a href=""https://www.baseball-reference.com/players/b/biggicr01.shtml"">Craig Biggio</a>",HOU,33,749,639,123,188,16,292,73,88,28,107,.294,.386,.457,.843,.369,5.10
"<a href=""https://www.baseball-reference.com/players/b/blairwi01.shtml"">Willie Blair</a>",DET,33,1,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-0.01
"<a href=""https://www.baseball-reference.com/players/b/blakeca01.shtml"">Casey Blake</a>",TOR,25,41,39,6,10,1,15,1,2,0,7,.256,.293,.385,.677,.298,0.00
"<a href=""https://www.baseball-reference.com/players/b/blanche01.shtml"">Henry Blanco</a>",COL,27,303,263,30,61,6,97,28,34,1,38,.232,.320,.369,.689,.308,0.00
"<a href=""https://www.baseball-reference.com/players/b/blausje01.shtml"">Jeff Blauser</a>",CHN,33,238,200,41,48,9,84,26,26,2,52,.240,.347,.420,.767,.342,0.80
"<a href=""https://www.baseball-reference.com/players/b/blowemi01.shtml"">Mike Blowers</a>",SEA,34,50,46,2,11,2,18,7,4,0,12,.239,.300,.391,.691,.306,-0.14
"<a href=""https://www.baseball-reference.com/players/b/blumge01.shtml"">Geoff Blum</a>",MON,26,153,133,21,32,8,67,18,17,1,25,.241,.327,.504,.830,.348,0.00
"<a href=""https://www.baseball-reference.com/players/b/boehrbr01.shtml"">B. Boehringer</a>",SDN,30,20,16,0,1,0,1,0,2,0,9,.062,.167,.062,.229,.130,-0.16
"<a href=""https://www.baseball-reference.com/players/b/bogarti01.shtml"">Tim Bogar</a>",HOU,32,354,309,44,74,4,106,31,38,3,52,.239,.328,.343,.671,.300,0.52
"<a href=""https://www.baseball-reference.com/players/b/boggswa01.shtml"">Wade Boggs</a>",TBA,41,334,292,40,88,2,110,29,38,1,23,.301,.377,.377,.754,.340,-0.25
"<a href=""https://www.baseball-reference.com/players/b/bohanbr01.shtml"">B. Bohanon</a>",COL,30,81,71,6,14,1,19,7,5,0,20,.197,.250,.268,.518,.237,0.08
"<a href=""https://www.baseball-reference.com/players/b/bondsba01.shtml"">Barry Bonds</a>",SFN,34,434,355,91,93,34,219,83,73,15,62,.262,.389,.617,1.006,.416,3.82
"<a href=""https://www.baseball-reference.com/players/b/bonilbo01.shtml"">B. Bonilla</a>",NYN,36,141,119,12,19,4,36,18,19,0,16,.160,.277,.303,.579,.263,-1.41
"<a href=""https://www.baseball-reference.com/players/b/booneaa01.shtml"">Aaron Boone</a>",CIN,26,520,472,56,132,14,210,72,30,17,79,.280,.330,.445,.775,.336,2.26
"<a href=""https://www.baseball-reference.com/players/b/boonebr01.shtml"">Bret Boone</a>",ATL,30,671,608,102,153,20,253,63,47,14,112,.252,.310,.416,.726,.318,0.00
"<a href=""https://www.baseball-reference.com/players/b/borbope02.shtml"">Pedro Borbon</a>",LAN,31,3,2,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,0.00
"<a href=""https://www.baseball-reference.com/players/b/bordepa01.shtml"">Pat Borders</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotebordepa01"" style=""display:none;""></input><label for=""footnotebordepa01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivbordepa01"">CLE, TOR</div></span>",36,35,34,3,9,1,14,6,1,0,5,.265,.286,.412,.697,.283,0.00
"<a href=""https://www.baseball-reference.com/players/b/bordimi01.shtml"">Mike Bordick</a>",BAL,33,708,631,93,175,10,254,77,54,14,102,.277,.334,.403,.737,.325,4.71
"<a href=""https://www.baseball-reference.com/players/b/borkoda01.shtml"">D. Borkowski</a>",DET,22,3,3,0,0,0,0,1,0,0,2,.000,.000,.000,.000,.000,-0.05
"<a href=""https://www.baseball-reference.com/players/b/bottari01.shtml"">R. Bottalico</a>",SLN,29,3,3,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,-0.07
"<a href=""https://www.baseball-reference.com/players/b/botteke01.shtml"">K. Bottenfield</a>",SLN,30,70,61,4,9,0,12,5,1,0,26,.148,.161,.197,.358,.159,-0.18
"<a href=""https://www.baseball-reference.com/players/b/bournra01.shtml"">R. Bournigal</a>",SEA,33,108,95,16,26,2,37,14,7,0,6,.274,.317,.389,.707,.311,0.18
"<a href=""https://www.baseball-reference.com/players/b/bowiemi01.shtml"">Micah Bowie</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotebowiemi01"" style=""display:none;""></input><label for=""footnotebowiemi01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivbowiemi01"">ATL, CHN</div></span>",24,15,14,0,3,0,3,3,1,0,3,.214,.267,.214,.481,.229,0.05
"<a href=""https://www.baseball-reference.com/players/b/boydja02.shtml"">Jason Boyd</a>",PIT,26,1,1,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,-0.02
"<a href=""https://www.baseball-reference.com/players/b/braggda01.shtml"">Darren Bragg</a>",SLN,29,325,273,38,71,6,103,26,44,3,67,.260,.369,.377,.746,.340,0.00
"<a href=""https://www.baseball-reference.com/players/b/branyru01.shtml"">R. Branyan</a>",CLE,23,42,38,4,8,1,13,6,3,0,19,.211,.286,.342,.628,.283,0.00
"<a href=""https://www.baseball-reference.com/players/b/brockch01.shtml"">Chris Brock</a>",SFN,29,42,35,4,7,0,7,4,3,0,8,.200,.263,.200,.463,.223,0.28
"<a href=""https://www.baseball-reference.com/players/b/brognri01.shtml"">Rico Brogna</a>",PHI,29,679,619,90,172,24,281,102,54,8,132,.278,.336,.454,.790,.340,0.00
"<a href=""https://www.baseball-reference.com/players/b/brosisc01.shtml"">S. Brosius</a>",NYA,32,529,473,64,117,17,196,71,39,9,74,.247,.307,.414,.722,.313,1.22
"<a href=""https://www.baseball-reference.com/players/b/brownad01.shtml"">Adrian Brown</a>",PIT,25,267,226,34,61,4,82,17,33,5,39,.270,.364,.363,.727,.330,-0.38
"<a href=""https://www.baseball-reference.com/players/b/brownbr01.shtml"">Brant Brown</a>",PIT,28,371,341,49,79,16,153,58,22,3,114,.232,.283,.449,.732,.309,0.00
"<a href=""https://www.baseball-reference.com/players/b/brownde02.shtml"">Dee Brown</a>",KCA,21,27,25,1,2,0,2,0,2,0,7,.080,.148,.080,.228,.120,-0.28
"<a href=""https://www.baseball-reference.com/players/b/brownem01.shtml"">Emil Brown</a>",PIT,24,14,14,0,2,0,3,0,0,0,3,.143,.143,.214,.357,.154,-0.11
"<a href=""https://www.baseball-reference.com/players/b/brownke01.shtml"">Kevin Brown</a>",LAN,34,94,78,1,5,0,5,3,2,0,24,.064,.086,.064,.151,.074,-0.64
"<a href=""https://www.baseball-reference.com/players/b/brownke04.shtml"">Kevin Brown</a>",TOR,26,9,9,1,4,0,6,1,0,0,3,.444,.444,.667,1.111,.478,0.16
"<a href=""https://www.baseball-reference.com/players/b/brownma04.shtml"">M. Brownson</a>",COL,24,11,9,1,1,0,1,0,0,0,2,.111,.111,.111,.222,.100,0.08
"<a href=""https://www.baseball-reference.com/players/b/brownro02.shtml"">R. Brown</a>",CHN,23,70,64,6,14,1,25,10,2,1,14,.219,.239,.391,.629,.267,-0.54
"<a href=""https://www.baseball-reference.com/players/b/brumfja01.shtml"">J. Brumfield</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotebrumfja01"" style=""display:none;""></input><label for=""footnotebrumfja01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivbrumfja01"">LAN, TOR</div></span>",34,212,187,29,45,2,67,20,19,1,44,.241,.306,.358,.665,.293,0.17
"<a href=""https://www.baseball-reference.com/players/b/buforda01.shtml"">Damon Buford</a>",BOS,29,324,297,39,72,6,109,38,21,9,74,.242,.294,.367,.661,.293,0.91
"<a href=""https://www.baseball-reference.com/players/b/buhneja01.shtml"">Jay Buhner</a>",SEA,34,343,266,37,59,14,112,38,69,0,100,.222,.388,.421,.809,.366,0.79
"<a href=""https://www.baseball-reference.com/players/b/burbada01.shtml"">Dave Burba</a>",CLE,32,4,3,0,1,0,1,0,1,0,0,.333,.500,.333,.833,.406,0.07
"<a href=""https://www.baseball-reference.com/players/b/burkejo03.shtml"">John Burkett</a>",TEX,34,2,2,0,0,0,0,0,0,0,2,.000,.000,.000,.000,.000,-0.03
"<a href=""https://www.baseball-reference.com/players/b/burksel01.shtml"">Ellis Burks</a>",SFN,34,469,390,73,110,31,222,96,69,7,86,.282,.394,.569,.964,.410,2.85
"<a href=""https://www.baseball-reference.com/players/b/burnea.01.shtml"">A. Burnett</a>",FLO,22,17,17,1,2,0,2,0,0,0,10,.118,.118,.118,.235,.106,-0.11
"<a href=""https://www.baseball-reference.com/players/b/burnije01.shtml"">J. Burnitz</a>",MIL,30,580,467,87,126,33,262,103,91,7,124,.270,.402,.561,.963,.408,0.00
"<a href=""https://www.baseball-reference.com/players/b/bushho01.shtml"">Homer Bush</a>",TOR,26,523,485,69,155,5,204,55,21,32,82,.320,.353,.421,.774,.343,0.00
"<a href=""https://www.baseball-reference.com/players/b/butleri01.shtml"">Rich Butler</a>",TBA,26,22,20,2,3,0,4,0,2,0,4,.150,.227,.200,.427,.205,-0.14
