Name,Tm,Age,PA,AB,R,H,HR,TB,RBI,BB,SB,K,AVG,OBP,SLG,OPS,wOBA,WAR
"<a href=""https://www.baseball-reference.com/players/b/bellhma01.shtml"">M. Bellhorn</a>",OAK,23,16,12,1,1,0,2,1,3,2,4,.083,.312,.167,.479,.259,0.10
"<a href=""https://www.baseball-reference.com/players/b/bellira01.shtml"">R. Belliard</a>",ATL,36,20,20,1,5,0,5,1,0,0,1,.250,.250,.250,.500,.224,-0.15
"<a href=""https://www.baseball-reference.com/players/b/belliro01.shtml"">R. Belliard</a>",MIL,23,5,5,1,1,0,1,0,0,0,0,.200,.200,.200,.400,.180,0.00
"<a href=""https://www.baseball-reference.com/players/b/bellja01.shtml"">Jay Bell</a>",ARI,32,645,549,79,138,20,237,67,81,3,129,.251,.353,.432,.785,.347,3.90
"<a href=""https://www.baseball-reference.com/players/b/beltrad01.shtml"">A. Beltre</a>",LAN,19,214,195,18,42,7,72,22,14,3,37,.215,.278,.369,.648,.287,0.16
"<a href=""https://www.baseball-reference.com/players/b/beltrca01.shtml"">C. Beltran</a>",KCA,21,63,58,12,16,0,27,7,3,3,12,.276,.317,.466,.783,.335,0.00
"<a href=""https://www.baseball-reference.com/players/b/beltrri01.shtml"">Rigo Beltran</a>",NYN,28,1,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,0.00
"<a href=""https://www.baseball-reference.com/players/b/benarma01.shtml"">M. Benard</a>",SFN,27,327,286,41,92,3,124,36,34,11,39,.322,.396,.434,.830,.370,1.93
"<a href=""https://www.baseball-reference.com/players/b/benesan01.shtml"">Andy Benes</a>",ARI,30,82,65,8,11,1,17,3,6,0,28,.169,.250,.262,.512,.237,0.39
"<a href=""https://www.baseball-reference.com/players/b/benitya01.shtml"">Y. Benitez</a>",ARI,25,225,206,17,41,9,77,30,14,2,46,.199,.262,.374,.636,.278,-0.98
"<a href=""https://www.baseball-reference.com/players/b/benjami01.shtml"">M. Benjamin</a>",BOS,32,385,349,46,95,4,130,39,15,3,73,.272,.312,.372,.684,.303,2.02
"<a href=""https://www.baseball-reference.com/players/b/bennega01.shtml"">Gary Bennett</a>",PHI,26,37,31,4,9,0,9,3,5,0,5,.290,.378,.290,.669,.315,0.00
"<a href=""https://www.baseball-reference.com/players/b/bennesh01.shtml"">S. Bennett</a>",MON,26,8,6,0,0,0,0,0,1,0,1,.000,.143,.000,.143,.102,-0.03
"<a href=""https://www.baseball-reference.com/players/b/bereja01.shtml"">Jason Bere</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotebereja01"" style=""display:none;""></input><label for=""footnotebereja01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivbereja01"">CHA, CIN</div></span>",27,15,14,0,0,0,0,0,1,0,5,.000,.067,.000,.067,.048,-0.20
"<a href=""https://www.baseball-reference.com/players/b/bergda01.shtml"">Dave Berg</a>",FLO,27,215,182,18,57,2,74,21,26,3,46,.313,.393,.407,.800,.358,1.15
"<a href=""https://www.baseball-reference.com/players/b/bergmse01.shtml"">Sean Bergman</a>",HOU,28,68,60,3,5,0,7,4,0,0,30,.083,.083,.117,.200,.087,0.00
"<a href=""https://www.baseball-reference.com/players/b/berroge01.shtml"">G. Berroa</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnoteberroge01"" style=""display:none;""></input><label for=""footnoteberroge01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivberroge01"">CLE, DET</div></span>",33,217,191,23,43,1,57,13,24,1,44,.225,.318,.298,.616,.276,-0.77
"<a href=""https://www.baseball-reference.com/players/b/berryse01.shtml"">Sean Berry</a>",HOU,32,342,299,48,94,13,152,52,31,3,50,.314,.387,.508,.895,.387,0.00
"<a href=""https://www.baseball-reference.com/players/b/bicheda01.shtml"">D. Bichette</a>",COL,34,695,662,97,219,22,337,122,28,14,76,.331,.357,.509,.866,.374,0.00
"<a href=""https://www.baseball-reference.com/players/b/biesest01.shtml"">Steve Bieser</a>",PIT,30,13,11,2,3,0,4,1,2,0,2,.273,.385,.364,.748,.345,-0.07
"<a href=""https://www.baseball-reference.com/players/b/biggicr01.shtml"">Craig Biggio</a>",HOU,32,738,646,123,210,20,325,88,64,50,113,.325,.403,.503,.906,.395,6.52
"<a href=""https://www.baseball-reference.com/players/b/blairwi01.shtml"">Willie Blair</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnoteblairwi01"" style=""display:none;""></input><label for=""footnoteblairwi01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivblairwi01"">ARI, NYN</div></span>",32,59,52,3,5,0,5,0,3,0,27,.096,.145,.096,.242,.121,-0.33
"<a href=""https://www.baseball-reference.com/players/b/blausje01.shtml"">Jeff Blauser</a>",CHN,32,435,361,49,79,4,108,26,60,2,93,.219,.340,.299,.639,.300,-0.58
"<a href=""https://www.baseball-reference.com/players/b/blowemi01.shtml"">Mike Blowers</a>",OAK,33,455,409,56,97,11,158,71,39,1,116,.237,.302,.386,.689,.303,-0.27
"<a href=""https://www.baseball-reference.com/players/b/boehrbr01.shtml"">B. Boehringer</a>",SDN,29,8,7,0,0,0,0,0,1,0,4,.000,.125,.000,.125,.089,-0.03
"<a href=""https://www.baseball-reference.com/players/b/bogarti01.shtml"">Tim Bogar</a>",HOU,31,169,156,12,24,1,33,8,9,2,36,.154,.208,.212,.420,.188,-0.98
"<a href=""https://www.baseball-reference.com/players/b/boggswa01.shtml"">Wade Boggs</a>",TBA,40,483,435,51,122,7,174,52,46,3,54,.280,.348,.400,.748,.329,1.43
"<a href=""https://www.baseball-reference.com/players/b/bohanbr01.shtml"">B. Bohanon</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotebohanbr01"" style=""display:none;""></input><label for=""footnotebohanbr01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivbohanbr01"">NYN, LAN</div></span>",29,49,43,1,12,0,16,5,2,0,13,.279,.311,.372,.683,.294,0.25
"<a href=""https://www.baseball-reference.com/players/b/bolicfr01.shtml"">Frank Bolick</a>",ANA,32,56,45,3,7,1,12,2,11,0,8,.156,.321,.267,.588,.285,-0.10
"<a href=""https://www.baseball-reference.com/players/b/bondsba01.shtml"">Barry Bonds</a>",SFN,33,697,552,120,167,37,336,122,130,28,92,.303,.438,.609,1.047,.434,8.09
"<a href=""https://www.baseball-reference.com/players/b/bonesri01.shtml"">Ricky Bones</a>",KCA,29,1,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-0.02
"<a href=""https://www.baseball-reference.com/players/b/bonilbo01.shtml"">B. Bonilla</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotebonilbo01"" style=""display:none;""></input><label for=""footnotebonilbo01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivbonilbo01"">FLO, LAN</div></span>",35,380,333,39,83,11,129,45,41,1,59,.249,.326,.387,.714,.309,-0.97
"<a href=""https://www.baseball-reference.com/players/b/booneaa01.shtml"">Aaron Boone</a>",CIN,25,206,181,24,51,2,74,28,15,6,36,.282,.350,.409,.759,.335,0.56
"<a href=""https://www.baseball-reference.com/players/b/boonebr01.shtml"">Bret Boone</a>",CIN,29,648,583,76,155,24,267,95,48,6,104,.266,.324,.458,.782,.338,0.00
"<a href=""https://www.baseball-reference.com/players/b/bootyjo01.shtml"">Josh Booty</a>",FLO,23,22,19,0,3,0,4,3,3,0,8,.158,.273,.211,.483,.236,-0.16
"<a href=""https://www.baseball-reference.com/players/b/bordepa01.shtml"">Pat Borders</a>",CLE,35,175,160,12,38,0,44,6,10,0,40,.238,.289,.275,.564,.259,0.00
"<a href=""https://www.baseball-reference.com/players/b/bordimi01.shtml"">Mike Bordick</a>",BAL,32,533,465,59,121,13,191,51,39,6,65,.260,.328,.411,.739,.327,3.25
"<a href=""https://www.baseball-reference.com/players/b/boskish01.shtml"">Shawn Boskie</a>",MON,31,5,4,1,0,0,0,0,1,0,3,.000,.200,.000,.200,.143,-0.02
"<a href=""https://www.baseball-reference.com/players/b/botteke01.shtml"">K. Bottenfield</a>",SLN,29,39,34,3,3,0,3,2,0,0,9,.088,.088,.088,.176,.079,-0.22
"<a href=""https://www.baseball-reference.com/players/b/bournra01.shtml"">R. Bournigal</a>",OAK,32,229,209,23,47,1,61,19,10,6,11,.225,.265,.292,.556,.248,-0.50
"<a href=""https://www.baseball-reference.com/players/b/braggda01.shtml"">Darren Bragg</a>",BOS,28,465,409,51,114,8,173,57,42,5,99,.279,.351,.423,.774,.343,0.00
"<a href=""https://www.baseball-reference.com/players/b/bransje01.shtml"">Jeff Branson</a>",CLE,31,105,100,6,20,1,29,9,3,0,21,.200,.221,.290,.511,.224,-0.76
"<a href=""https://www.baseball-reference.com/players/b/brantje01.shtml"">J. Brantley</a>",SLN,34,1,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,0.01
"<a href=""https://www.baseball-reference.com/players/b/branyru01.shtml"">R. Branyan</a>",CLE,22,4,4,0,0,0,0,0,0,0,2,.000,.000,.000,.000,.000,0.00
"<a href=""https://www.baseball-reference.com/players/b/bredebr01.shtml"">Brent Brede</a>",ARI,26,238,212,23,48,2,69,17,24,1,43,.226,.311,.325,.636,.287,-1.90
"<a href=""https://www.baseball-reference.com/players/b/brockch01.shtml"">Chris Brock</a>",SFN,28,4,4,0,1,0,1,0,0,0,0,.250,.250,.250,.500,.224,0.02
"<a href=""https://www.baseball-reference.com/players/b/brognri01.shtml"">Rico Brogna</a>",PHI,28,624,565,77,150,20,252,104,49,7,125,.265,.319,.446,.765,.326,0.00
"<a href=""https://www.baseball-reference.com/players/b/brosisc01.shtml"">S. Brosius</a>",NYA,31,603,530,86,159,19,250,98,52,11,97,.300,.371,.472,.843,.370,5.33
"<a href=""https://www.baseball-reference.com/players/b/brownad01.shtml"">Adrian Brown</a>",PIT,24,165,152,20,43,0,49,5,9,4,18,.283,.323,.322,.645,.293,0.30
"<a href=""https://www.baseball-reference.com/players/b/brownbr01.shtml"">Brant Brown</a>",CHN,27,380,347,56,101,14,174,48,30,4,95,.291,.348,.501,.850,.366,0.00
"<a href=""https://www.baseball-reference.com/players/b/brownde02.shtml"">Dee Brown</a>",KCA,20,3,3,2,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,-0.20
"<a href=""https://www.baseball-reference.com/players/b/brownem01.shtml"">Emil Brown</a>",PIT,23,41,39,2,10,0,11,3,1,0,11,.256,.293,.282,.575,.263,-0.09
"<a href=""https://www.baseball-reference.com/players/b/brownke01.shtml"">Kevin Brown</a>",SDN,33,93,82,4,17,0,20,10,4,0,29,.207,.244,.244,.488,.223,0.50
"<a href=""https://www.baseball-reference.com/players/b/brownke04.shtml"">Kevin Brown</a>",TOR,25,128,110,17,29,2,44,15,9,0,31,.264,.320,.400,.720,.315,0.32
"<a href=""https://www.baseball-reference.com/players/b/brownma04.shtml"">M. Brownson</a>",COL,23,5,5,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-0.09
"<a href=""https://www.baseball-reference.com/players/b/browsc01.shtml"">Scott Brow</a>",ARI,29,1,1,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,-0.02
"<a href=""https://www.baseball-reference.com/players/b/bruskji01.shtml"">Jim Bruske</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotebruskji01"" style=""display:none;""></input><label for=""footnotebruskji01"" class=""footnoteLabel"">3</label><div class=""footnoteDiv"" id=""footnoteDivbruskji01"">LAN, SDN, NYA</div></span>",33,3,3,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,-0.04
"<a href=""https://www.baseball-reference.com/players/b/buforda01.shtml"">Damon Buford</a>",BOS,28,241,216,37,61,10,113,42,22,5,43,.282,.349,.523,.872,.372,1.23
"<a href=""https://www.baseball-reference.com/players/b/buhneja01.shtml"">Jay Buhner</a>",SEA,33,286,244,33,59,15,113,45,38,0,71,.242,.344,.463,.807,.353,0.44
"<a href=""https://www.baseball-reference.com/players/b/bulliki01.shtml"">K. Bullinger</a>",MON,28,1,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-0.01
"<a href=""https://www.baseball-reference.com/players/b/burbada01.shtml"">Dave Burba</a>",CLE,31,6,6,1,1,1,4,2,0,0,1,.167,.167,.667,.833,.334,0.06
"<a href=""https://www.baseball-reference.com/players/b/burkejo03.shtml"">John Burkett</a>",TEX,33,3,3,1,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,0.03
"<a href=""https://www.baseball-reference.com/players/b/burksel01.shtml"">Ellis Burks</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnoteburksel01"" style=""display:none;""></input><label for=""footnoteburksel01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivburksel01"">COL, SFN</div></span>",33,582,504,76,147,21,250,76,58,11,111,.292,.365,.496,.861,.352,1.99
"<a href=""https://www.baseball-reference.com/players/b/burnije01.shtml"">J. Burnitz</a>",MIL,29,691,609,92,160,38,304,125,70,7,158,.263,.339,.499,.838,.358,0.00
"<a href=""https://www.baseball-reference.com/players/b/busbymi01.shtml"">Mike Busby</a>",SLN,25,4,3,0,0,0,0,1,1,0,1,.000,.250,.000,.250,.178,-0.06
"<a href=""https://www.baseball-reference.com/players/b/bushho01.shtml"">Homer Bush</a>",NYA,25,78,71,17,27,1,33,5,5,6,19,.380,.421,.465,.886,.395,0.00
"<a href=""https://www.baseball-reference.com/players/b/butleri01.shtml"">Rich Butler</a>",TBA,25,237,217,25,49,7,79,20,15,4,37,.226,.278,.364,.643,.283,-0.16
"<a href=""https://www.baseball-reference.com/players/b/byrdpa01.shtml"">Paul Byrd</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotebyrdpa01"" style=""display:none;""></input><label for=""footnotebyrdpa01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivbyrdpa01"">ATL, PHI</div></span>",27,20,18,1,3,0,3,1,1,0,7,.167,.250,.167,.417,.207,0.00
"<a href=""https://www.baseball-reference.com/players/c/cabrejo02.shtml"">J. Cabrera</a>",CLE,25,2,2,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,-0.03
"<a href=""https://www.baseball-reference.com/players/c/cabreor01.shtml"">O. Cabrera</a>",MON,23,285,261,44,73,3,108,22,18,6,27,.280,.325,.414,.739,.323,0.00
"<a href=""https://www.baseball-reference.com/players/c/cairomi01.shtml"">Miguel Cairo</a>",TBA,24,558,515,49,138,5,189,46,24,19,44,.268,.307,.367,.674,.299,3.16
"<a href=""https://www.baseball-reference.com/players/c/camermi01.shtml"">Mike Cameron</a>",CHA,25,443,396,53,83,8,133,43,37,27,101,.210,.285,.336,.621,.279,1.50
"<a href=""https://www.baseball-reference.com/players/c/caminke01.shtml"">Ken Caminiti</a>",SDN,35,535,452,87,114,29,230,82,71,6,108,.252,.353,.509,.862,.369,0.00
"<a href=""https://www.baseball-reference.com/players/c/candito01.shtml"">T. Candiotti</a>",OAK,40,2,1,0,1,0,2,0,0,0,0,1.000,1.000,2.000,3.000,1.257,0.00
"<a href=""https://www.baseball-reference.com/players/c/cangejo01.shtml"">J. Cangelosi</a>",FLO,35,208,171,19,43,1,54,10,30,2,23,.251,.365,.316,.680,.319,-0.60
"<a href=""https://www.baseball-reference.com/players/c/cansejo01.shtml"">Jose Canseco</a>",TOR,33,658,583,98,138,46,302,107,65,29,159,.237,.318,.518,.836,.355,0.00
"<a href=""https://www.baseball-reference.com/players/c/carpech01.shtml"">C. Carpenter</a>",TOR,23,1,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-0.02
