Name,Tm,Age,PA,AB,R,H,HR,TB,RBI,BB,SB,K,AVG,OBP,SLG,OPS,wOBA,WAR
"<a href=""https://www.baseball-reference.com/players/b/bensokr01.shtml"">Kris Benson</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotebensokr01"" style=""display:none;""></input><label for=""footnotebensokr01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivbensokr01"">PIT, NYN</div></span>",29,75,58,3,8,0,8,5,2,0,26,.138,.167,.138,.305,.142,0.08
"<a href=""https://www.baseball-reference.com/players/b/bentzch01.shtml"">Chad Bentz</a>",MON,24,2,2,0,1,0,1,0,0,0,0,.500,.500,.500,1.000,.445,0.05
"<a href=""https://www.baseball-reference.com/players/b/bergda01.shtml"">Dave Berg</a>",TOR,33,162,154,13,39,3,52,23,4,0,27,.253,.278,.338,.615,.270,-1.19
"<a href=""https://www.baseball-reference.com/players/b/bergebr01.shtml"">B. Berger</a>",KCA,29,36,35,5,7,0,9,2,0,1,7,.200,.200,.257,.457,.198,-0.51
"<a href=""https://www.baseball-reference.com/players/b/bergepe01.shtml"">P. Bergeron</a>",MON,26,45,42,2,9,0,9,1,2,0,16,.214,.250,.214,.464,.214,-0.20
"<a href=""https://www.baseball-reference.com/players/b/berkmla01.shtml"">L. Berkman</a>",HOU,28,687,544,104,172,30,308,106,127,9,101,.316,.450,.566,1.016,.430,6.01
"<a href=""https://www.baseball-reference.com/players/b/bernead01.shtml"">Adam Bernero</a>",COL,27,6,5,1,0,0,0,0,0,0,3,.000,.000,.000,.000,.000,-0.10
"<a href=""https://www.baseball-reference.com/players/b/berroan01.shtml"">Angel Berroa</a>",KCA,26,554,512,72,134,8,197,43,23,14,87,.262,.308,.385,.693,.304,0.00
"<a href=""https://www.baseball-reference.com/players/b/betemwi01.shtml"">W. Betemit</a>",ATL,22,52,47,2,8,0,8,3,4,0,16,.170,.231,.170,.401,.191,0.00
"<a href=""https://www.baseball-reference.com/players/b/biddlro01.shtml"">Rocky Biddle</a>",MON,28,14,11,0,0,0,0,0,0,0,7,.000,.000,.000,.000,.000,-0.19
"<a href=""https://www.baseball-reference.com/players/b/bierbni01.shtml"">N. Bierbrodt</a>",TEX,26,3,2,0,0,0,0,0,0,0,2,.000,.000,.000,.000,.000,-0.05
"<a href=""https://www.baseball-reference.com/players/b/bigbila01.shtml"">Larry Bigbie</a>",BAL,26,531,478,76,134,15,204,68,45,8,113,.280,.341,.427,.768,.335,2.13
"<a href=""https://www.baseball-reference.com/players/b/biggicr01.shtml"">Craig Biggio</a>",HOU,38,700,633,100,178,24,297,63,40,7,94,.281,.337,.469,.806,.348,1.20
"<a href=""https://www.baseball-reference.com/players/b/blakeca01.shtml"">Casey Blake</a>",CLE,30,668,587,93,159,28,285,88,68,5,139,.271,.354,.486,.839,.361,3.53
"<a href=""https://www.baseball-reference.com/players/b/blaloha01.shtml"">Hank Blalock</a>",TEX,23,713,624,107,172,32,312,110,75,2,149,.276,.355,.500,.855,.363,4.60
"<a href=""https://www.baseball-reference.com/players/b/blancan01.shtml"">A. Blanco</a>",KCA,20,67,60,9,19,0,25,5,5,1,6,.317,.379,.417,.795,.352,0.80
"<a href=""https://www.baseball-reference.com/players/b/blanche01.shtml"">Henry Blanco</a>",MIN,32,353,315,36,65,10,116,37,21,0,56,.206,.260,.368,.628,.273,0.00
"<a href=""https://www.baseball-reference.com/players/b/bloomwi01.shtml"">W. Bloomquist</a>",SEA,26,201,188,27,46,2,62,18,10,13,48,.245,.283,.330,.613,.271,0.00
"<a href=""https://www.baseball-reference.com/players/b/blumge01.shtml"">Geoff Blum</a>",TBA,31,369,339,38,73,8,118,35,24,2,58,.215,.266,.348,.614,.268,0.00
"<a href=""https://www.baseball-reference.com/players/b/bocachi01.shtml"">H. Bocachica</a>",SEA,28,107,90,9,22,3,36,6,12,5,27,.244,.337,.400,.737,.325,0.63
"<a href=""https://www.baseball-reference.com/players/b/boehrbr01.shtml"">B. Boehringer</a>",PIT,35,1,1,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,-0.01
"<a href=""https://www.baseball-reference.com/players/b/bondeje01.shtml"">J. Bonderman</a>",DET,21,7,7,0,0,0,0,0,0,0,4,.000,.000,.000,.000,.000,0.00
"<a href=""https://www.baseball-reference.com/players/b/bondsba01.shtml"">Barry Bonds</a>",SFN,39,617,373,129,135,45,303,101,232,6,41,.362,.609,.812,1.422,.537,10.64
"<a href=""https://www.baseball-reference.com/players/b/bongju01.shtml"">Jung Bong</a>",CIN,23,4,4,0,0,0,0,0,0,0,3,.000,.000,.000,.000,.000,-0.06
"<a href=""https://www.baseball-reference.com/players/b/boonebr01.shtml"">Bret Boone</a>",SEA,35,658,593,74,149,24,251,83,56,10,135,.251,.317,.423,.740,.321,0.00
"<a href=""https://www.baseball-reference.com/players/b/borchjo01.shtml"">Joe Borchard</a>",CHA,25,222,201,26,35,9,68,20,19,1,57,.174,.249,.338,.587,.257,0.00
"<a href=""https://www.baseball-reference.com/players/b/bordepa01.shtml"">Pat Borders</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotebordepa01"" style=""display:none;""></input><label for=""footnotebordepa01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivbordepa01"">SEA, MIN</div></span>",41,99,95,9,22,1,31,10,1,3,22,.232,.247,.326,.574,.243,0.16
"<a href=""https://www.baseball-reference.com/players/b/bottari01.shtml"">R. Bottalico</a>",NYN,34,2,2,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-0.03
"<a href=""https://www.baseball-reference.com/players/b/bowenro01.shtml"">Rob Bowen</a>",MIN,23,32,27,1,3,1,6,2,4,0,10,.111,.226,.222,.448,.213,0.00
"<a href=""https://www.baseball-reference.com/players/b/bradlmi01.shtml"">M. Bradley</a>",LAN,26,597,516,72,138,19,219,67,71,15,123,.267,.362,.424,.786,.346,3.13
"<a href=""https://www.baseball-reference.com/players/b/braggda01.shtml"">Darren Bragg</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotebraggda01"" style=""display:none;""></input><label for=""footnotebraggda01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivbraggda01"">SDN, CIN</div></span>",34,112,101,13,19,4,36,9,10,1,31,.188,.261,.356,.618,.267,0.00
"<a href=""https://www.baseball-reference.com/players/b/branyru01.shtml"">R. Branyan</a>",MIL,28,182,158,21,37,11,83,27,20,1,68,.234,.324,.525,.849,.358,0.00
"<a href=""https://www.baseball-reference.com/players/b/brazecr01.shtml"">C. Brazell</a>",NYN,24,35,34,3,9,1,14,3,1,0,7,.265,.286,.412,.697,.301,-0.02
"<a href=""https://www.baseball-reference.com/players/b/brazede01.shtml"">D. Brazelton</a>",TBA,24,1,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-0.01
"<a href=""https://www.baseball-reference.com/players/b/brazoyh01.shtml"">Y. Brazoban</a>",LAN,24,1,1,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,-0.02
"<a href=""https://www.baseball-reference.com/players/b/britoju01.shtml"">Juan Brito</a>",ARI,24,184,171,17,35,3,51,12,9,1,41,.205,.246,.298,.544,.238,-0.41
"<a href=""https://www.baseball-reference.com/players/b/brookfr01.shtml"">Frank Brooks</a>",PIT,25,1,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-0.01
"<a href=""https://www.baseball-reference.com/players/b/brousbe01.shtml"">B. Broussard</a>",CLE,27,485,418,57,115,17,204,82,52,4,95,.275,.370,.488,.858,.369,3.13
"<a href=""https://www.baseball-reference.com/players/b/broweji01.shtml"">Jim Brower</a>",SFN,31,3,2,1,1,0,1,0,1,0,1,.500,.667,.500,1.167,.532,0.00
"<a href=""https://www.baseball-reference.com/players/b/brownad01.shtml"">Adrian Brown</a>",KCA,30,11,11,0,3,0,3,0,0,0,2,.273,.273,.273,.545,.243,-0.08
"<a href=""https://www.baseball-reference.com/players/b/brownde02.shtml"">Dee Brown</a>",KCA,26,209,195,19,49,4,68,24,11,2,50,.251,.293,.349,.642,.284,-0.63
"<a href=""https://www.baseball-reference.com/players/b/brunter01.shtml"">E. Bruntlett</a>",HOU,26,61,52,14,13,4,27,8,7,4,13,.250,.328,.519,.847,.354,0.76
"<a href=""https://www.baseball-reference.com/players/b/buchabr01.shtml"">B. Buchanan</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotebuchabr01"" style=""display:none;""></input><label for=""footnotebuchabr01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivbuchabr01"">SDN, NYN</div></span>",30,72,63,7,12,2,20,6,7,0,20,.190,.278,.317,.595,.258,-0.66
"<a href=""https://www.baseball-reference.com/players/b/buckjo01.shtml"">John Buck</a>",KCA,23,258,238,36,56,12,101,30,15,1,79,.235,.280,.424,.704,.302,0.00
"<a href=""https://www.baseball-reference.com/players/b/buehrma01.shtml"">Mark Buehrle</a>",CHA,25,5,3,0,0,0,0,0,0,0,2,.000,.000,.000,.000,.000,-0.08
"<a href=""https://www.baseball-reference.com/players/b/bulliki01.shtml"">K. Bullinger</a>",HOU,34,4,3,0,0,0,0,0,1,0,2,.000,.250,.000,.250,.177,-0.01
"<a href=""https://www.baseball-reference.com/players/b/bumpna01.shtml"">Nate Bump</a>",FLO,27,5,5,0,0,0,0,0,0,0,2,.000,.000,.000,.000,.000,-0.07
"<a href=""https://www.baseball-reference.com/players/b/burbada01.shtml"">Dave Burba</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnoteburbada01"" style=""display:none;""></input><label for=""footnoteburbada01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivburbada01"">MIL, SFN</div></span>",37,4,4,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,0.09
"<a href=""https://www.baseball-reference.com/players/b/burkech01.shtml"">Chris Burke</a>",HOU,24,20,17,2,1,0,1,0,3,0,3,.059,.200,.059,.259,.151,-0.30
"<a href=""https://www.baseball-reference.com/players/b/burkeja02.shtml"">Jamie Burke</a>",CHA,32,133,120,22,40,0,49,15,10,0,13,.333,.386,.408,.795,.353,1.16
"<a href=""https://www.baseball-reference.com/players/b/burksel01.shtml"">Ellis Burks</a>",BOS,39,37,33,6,6,1,9,1,3,2,8,.182,.270,.273,.543,.251,-0.13
"<a href=""https://www.baseball-reference.com/players/b/burnea.01.shtml"">A. Burnett</a>",FLO,27,37,29,4,4,0,4,1,0,0,11,.138,.138,.138,.276,.123,-0.14
"<a href=""https://www.baseball-reference.com/players/b/burnese01.shtml"">Sean Burnett</a>",PIT,21,27,23,0,0,0,0,0,2,0,6,.000,.080,.000,.080,.057,-0.26
"<a href=""https://www.baseball-reference.com/players/b/burnije01.shtml"">J. Burnitz</a>",COL,35,606,540,94,153,37,302,110,58,5,124,.283,.356,.559,.916,.383,1.30
"<a href=""https://www.baseball-reference.com/players/b/burrepa01.shtml"">Pat Burrell</a>",PHI,27,534,448,66,115,24,204,84,78,2,130,.257,.365,.455,.821,.353,0.00
"<a href=""https://www.baseball-reference.com/players/b/burrose01.shtml"">S. Burroughs</a>",SDN,23,564,523,76,156,2,191,47,31,5,52,.298,.348,.365,.713,.316,3.21
"<a href=""https://www.baseball-reference.com/players/b/bushda01.shtml"">Dave Bush</a>",TOR,24,2,2,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-0.01
"<a href=""https://www.baseball-reference.com/players/b/bushho01.shtml"">Homer Bush</a>",NYA,31,8,7,2,0,0,0,0,0,1,2,.000,.125,.000,.125,.092,-0.23
"<a href=""https://www.baseball-reference.com/players/b/byrdma01.shtml"">Marlon Byrd</a>",PHI,26,378,346,48,79,5,111,33,22,2,68,.228,.287,.321,.608,.271,0.00
"<a href=""https://www.baseball-reference.com/players/b/byrdpa01.shtml"">Paul Byrd</a>",ATL,33,43,30,2,6,0,6,4,5,0,7,.200,.314,.200,.514,.254,0.32
"<a href=""https://www.baseball-reference.com/players/b/byrneer01.shtml"">Eric Byrnes</a>",OAK,28,632,569,91,161,20,266,73,46,17,111,.283,.347,.467,.814,.352,0.00
"<a href=""https://www.baseball-reference.com/players/c/cabreda01.shtml"">D. Cabrera</a>",BAL,23,4,4,0,0,0,0,0,0,0,4,.000,.000,.000,.000,.000,0.00
"<a href=""https://www.baseball-reference.com/players/c/cabrejo02.shtml"">J. Cabrera</a>",SEA,31,391,359,38,97,6,138,47,16,10,70,.270,.312,.384,.696,.304,0.37
"<a href=""https://www.baseball-reference.com/players/c/cabremi01.shtml"">M. Cabrera</a>",FLO,21,685,603,101,177,33,309,112,68,5,148,.294,.366,.512,.879,.374,3.46
"<a href=""https://www.baseball-reference.com/players/c/cabreor01.shtml"">O. Cabrera</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotecabreor01"" style=""display:none;""></input><label for=""footnotecabreor01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivcabreor01"">MON, BOS</div></span>",29,673,618,74,163,10,237,62,39,16,54,.264,.306,.383,.689,.288,0.00
"<a href=""https://www.baseball-reference.com/players/c/cairomi01.shtml"">Miguel Cairo</a>",NYA,30,408,360,48,105,6,150,42,18,11,49,.292,.346,.417,.763,.333,1.24
"<a href=""https://www.baseball-reference.com/players/c/calerki01.shtml"">Kiko Calero</a>",SLN,29,1,1,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,-0.02
"<a href=""https://www.baseball-reference.com/players/c/calloro01.shtml"">Ron Calloway</a>",MON,27,91,84,4,14,1,19,10,5,2,22,.167,.211,.226,.437,.198,-0.83
"<a href=""https://www.baseball-reference.com/players/c/camermi01.shtml"">Mike Cameron</a>",NYN,31,562,493,76,114,30,236,76,57,22,143,.231,.319,.479,.798,.340,1.52
"<a href=""https://www.baseball-reference.com/players/c/cantujo01.shtml"">Jorge Cantu</a>",TBA,22,185,173,25,52,2,80,17,9,0,44,.301,.341,.462,.803,.346,0.00
"<a href=""https://www.baseball-reference.com/players/c/capeljo01.shtml"">J. Capellan</a>",ATL,23,2,2,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,-0.03
"<a href=""https://www.baseball-reference.com/players/c/capuach01.shtml"">C. Capuano</a>",MIL,25,32,30,0,6,0,8,2,1,0,10,.200,.250,.267,.517,.234,0.15
"<a href=""https://www.baseball-reference.com/players/c/carpech01.shtml"">C. Carpenter</a>",SLN,29,67,62,1,5,0,5,1,1,0,21,.081,.095,.081,.176,.082,-0.44
"<a href=""https://www.baseball-reference.com/players/c/carragi01.shtml"">G. Carrara</a>",LAN,36,2,2,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,0.05
"<a href=""https://www.baseball-reference.com/players/c/carroja01.shtml"">J. Carroll</a>",MON,30,256,218,36,63,0,81,16,32,5,21,.289,.378,.372,.750,.336,0.00
"<a href=""https://www.baseball-reference.com/players/c/caseyse01.shtml"">Sean Casey</a>",CIN,29,633,571,101,185,24,305,99,46,2,36,.324,.381,.534,.915,.389,0.00
