Name,Tm,Age,PA,AB,R,H,HR,TB,RBI,BB,SB,K,AVG,OBP,SLG,OPS,wOBA,WAR
"<a href=""https://www.baseball-reference.com/players/a/ariasge01.shtml"">George Arias</a>",CAL,24,274,252,19,60,6,88,28,16,2,50,.238,.284,.349,.633,.278,0.08
"<a href=""https://www.baseball-reference.com/players/a/ashbyan01.shtml"">Andy Ashby</a>",SDN,28,55,45,6,11,0,16,5,0,0,13,.244,.239,.356,.595,.254,0.00
"<a href=""https://www.baseball-reference.com/players/a/ashlebi01.shtml"">Billy Ashley</a>",LAN,25,133,110,18,22,9,53,25,21,0,44,.200,.331,.482,.813,.348,0.65
"<a href=""https://www.baseball-reference.com/players/a/astacpe01.shtml"">P. Astacio</a>",LAN,27,77,68,1,6,0,6,3,1,0,28,.088,.101,.088,.190,.089,0.00
"<a href=""https://www.baseball-reference.com/players/a/auderi01.shtml"">Rich Aude</a>",PIT,24,16,16,0,4,0,4,1,0,0,8,.250,.250,.250,.500,.225,-0.18
"<a href=""https://www.baseball-reference.com/players/a/aurilri01.shtml"">Rich Aurilia</a>",SFN,24,352,318,27,76,3,94,26,25,4,52,.239,.295,.296,.590,.268,0.00
"<a href=""https://www.baseball-reference.com/players/a/ausmubr01.shtml"">Brad Ausmus</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnoteausmubr01"" style=""display:none;""></input><label for=""footnoteausmubr01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivausmubr01"">SDN, DET</div></span>",27,427,375,46,83,5,114,35,39,4,72,.221,.302,.304,.606,.275,-0.45
"<a href=""https://www.baseball-reference.com/players/a/averyst01.shtml"">Steve Avery</a>",ATL,26,50,46,5,11,2,23,11,1,0,12,.239,.245,.500,.745,.303,0.50
"<a href=""https://www.baseball-reference.com/players/a/ayraujo01.shtml"">Joe Ayrault</a>",ATL,24,6,5,0,1,0,1,0,0,0,1,.200,.333,.200,.533,.275,-0.03
"<a href=""https://www.baseball-reference.com/players/b/baergca01.shtml"">C. Baerga</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotebaergca01"" style=""display:none;""></input><label for=""footnotebaergca01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivbaergca01"">CLE, NYN</div></span>",27,544,507,59,129,12,193,66,21,1,27,.254,.293,.381,.674,.280,0.00
"<a href=""https://www.baseball-reference.com/players/b/bagweje01.shtml"">Jeff Bagwell</a>",HOU,28,719,568,111,179,31,324,120,135,21,114,.315,.451,.570,1.021,.433,7.49
"<a href=""https://www.baseball-reference.com/players/b/baileco01.shtml"">Cory Bailey</a>",SLN,25,4,1,2,0,0,0,0,2,0,0,.000,.667,.000,.667,.479,0.19
"<a href=""https://www.baseball-reference.com/players/b/bailero01.shtml"">Roger Bailey</a>",COL,25,25,19,4,5,1,10,5,3,0,4,.263,.364,.526,.890,.382,0.35
"<a href=""https://www.baseball-reference.com/players/b/baineha01.shtml"">H. Baines</a>",CHA,37,572,495,80,154,22,249,95,73,3,62,.311,.399,.503,.902,.391,0.00
"<a href=""https://www.baseball-reference.com/players/b/banksbr01.shtml"">Brian Banks</a>",ML4,25,8,7,2,4,1,9,2,1,0,2,.571,.625,1.286,1.911,.762,0.23
"<a href=""https://www.baseball-reference.com/players/b/barbebr01.shtml"">B. Barberie</a>",CHN,28,37,29,4,1,1,4,2,5,0,11,.034,.176,.138,.314,.164,-0.04
"<a href=""https://www.baseball-reference.com/players/b/barroto01.shtml"">Tony Barron</a>",MON,29,1,1,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,-0.03
"<a href=""https://www.baseball-reference.com/players/b/barteki01.shtml"">K. Bartee</a>",DET,23,247,217,32,55,1,66,14,17,20,77,.253,.308,.304,.612,.280,-0.04
"<a href=""https://www.baseball-reference.com/players/b/batchri01.shtml"">R. Batchelor</a>",SLN,29,1,1,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,0.00
"<a href=""https://www.baseball-reference.com/players/b/batesja01.shtml"">Jason Bates</a>",COL,25,187,160,19,33,1,46,9,23,2,34,.206,.312,.288,.599,.279,-0.95
"<a href=""https://www.baseball-reference.com/players/b/batiski01.shtml"">Kim Batiste</a>",SFN,28,136,130,17,27,3,42,11,5,3,33,.208,.235,.323,.558,.241,-1.38
"<a href=""https://www.baseball-reference.com/players/b/batisto01.shtml"">Tony Batista</a>",OAK,22,260,238,38,71,6,103,25,19,7,49,.298,.350,.433,.783,.345,0.00
"<a href=""https://www.baseball-reference.com/players/b/battlal01.shtml"">Allen Battle</a>",OAK,27,151,130,20,25,1,31,5,17,10,26,.192,.293,.238,.532,.253,-1.02
"<a href=""https://www.baseball-reference.com/players/b/battlho01.shtml"">H. Battle</a>",PHI,24,5,5,0,0,0,0,0,0,0,2,.000,.000,.000,.000,.000,-0.13
"<a href=""https://www.baseball-reference.com/players/b/bautida01.shtml"">D. Bautista</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotebautida01"" style=""display:none;""></input><label for=""footnotebautida01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivbautida01"">DET, ATL</div></span>",24,96,84,13,19,2,27,9,11,1,20,.226,.323,.321,.644,.291,0.00
"<a href=""https://www.baseball-reference.com/players/b/bautijo01.shtml"">J. Bautista</a>",SFN,31,10,9,1,1,0,1,0,0,0,4,.111,.111,.111,.222,.100,-0.07
"<a href=""https://www.baseball-reference.com/players/b/beamotr01.shtml"">Trey Beamon</a>",PIT,22,56,51,7,11,0,13,6,4,1,6,.216,.273,.255,.528,.245,-0.30
"<a href=""https://www.baseball-reference.com/players/b/beckeri01.shtml"">Rich Becker</a>",MIN,24,604,525,92,153,12,228,71,68,19,118,.291,.372,.434,.807,.358,0.00
"<a href=""https://www.baseball-reference.com/players/b/beckro01.shtml"">Rod Beck</a>",SFN,27,3,3,0,1,0,1,1,0,0,2,.333,.333,.333,.667,.300,0.00
"<a href=""https://www.baseball-reference.com/players/b/beechma01.shtml"">Matt Beech</a>",PHI,24,14,14,1,1,0,1,1,0,0,4,.071,.071,.071,.143,.064,-0.10
"<a href=""https://www.baseball-reference.com/players/b/belkti01.shtml"">Tim Belk</a>",CIN,26,16,15,2,3,0,3,0,1,0,2,.200,.250,.200,.450,.214,-0.20
"<a href=""https://www.baseball-reference.com/players/b/bellda01.shtml"">David Bell</a>",SLN,23,157,145,12,31,1,40,9,10,1,22,.214,.268,.276,.543,.243,0.00
"<a href=""https://www.baseball-reference.com/players/b/bellde01.shtml"">Derek Bell</a>",HOU,27,684,627,84,165,17,262,113,40,29,123,.263,.311,.418,.729,.314,2.79
"<a href=""https://www.baseball-reference.com/players/b/belleal01.shtml"">Albert Belle</a>",CLE,29,715,602,124,187,48,375,148,99,11,87,.311,.410,.623,1.033,.430,5.67
"<a href=""https://www.baseball-reference.com/players/b/bellira01.shtml"">R. Belliard</a>",ATL,34,148,142,9,24,0,31,3,2,3,22,.169,.179,.218,.398,.176,-0.85
"<a href=""https://www.baseball-reference.com/players/b/bellja01.shtml"">Jay Bell</a>",PIT,30,598,527,65,132,13,206,71,54,6,108,.250,.323,.391,.714,.314,1.96
"<a href=""https://www.baseball-reference.com/players/b/beltres01.shtml"">E. Beltre</a>",BOS,28,68,62,6,16,0,18,6,4,1,14,.258,.299,.290,.589,.269,-0.48
"<a href=""https://www.baseball-reference.com/players/b/benarma01.shtml"">M. Benard</a>",SFN,25,558,488,89,121,5,161,27,59,25,84,.248,.333,.330,.663,.304,2.00
"<a href=""https://www.baseball-reference.com/players/b/benesal01.shtml"">Alan Benes</a>",SLN,24,70,61,4,9,0,12,5,2,0,25,.148,.175,.197,.371,.168,0.01
"<a href=""https://www.baseball-reference.com/players/b/benesan01.shtml"">Andy Benes</a>",SLN,28,85,73,5,11,0,15,6,1,0,37,.151,.158,.205,.363,.158,-0.05
"<a href=""https://www.baseball-reference.com/players/b/benitya01.shtml"">Y. Benitez</a>",MON,23,12,12,0,2,0,2,2,0,0,4,.167,.167,.167,.333,.150,-0.21
"<a href=""https://www.baseball-reference.com/players/b/benjami01.shtml"">M. Benjamin</a>",PHI,30,118,103,13,23,4,42,13,12,3,21,.223,.316,.408,.724,.303,0.66
"<a href=""https://www.baseball-reference.com/players/b/bennega01.shtml"">Gary Bennett</a>",PHI,24,18,16,0,4,0,4,1,2,0,6,.250,.333,.250,.583,.254,0.00
"<a href=""https://www.baseball-reference.com/players/b/bergmse01.shtml"">Sean Bergman</a>",SDN,26,30,30,1,3,1,6,5,0,0,9,.100,.100,.200,.300,.126,0.00
"<a href=""https://www.baseball-reference.com/players/b/berroge01.shtml"">G. Berroa</a>",OAK,31,643,586,101,170,36,312,106,47,0,122,.290,.344,.532,.876,.374,0.00
"<a href=""https://www.baseball-reference.com/players/b/berryse01.shtml"">Sean Berry</a>",HOU,30,469,431,55,121,17,212,95,23,12,58,.281,.328,.492,.820,.352,0.00
"<a href=""https://www.baseball-reference.com/players/b/bicheda01.shtml"">D. Bichette</a>",COL,32,694,633,114,198,31,336,141,45,31,105,.313,.359,.531,.890,.379,0.00
"<a href=""https://www.baseball-reference.com/players/b/bielemi01.shtml"">M. Bielecki</a>",ATL,36,12,10,1,1,0,1,1,2,0,5,.100,.250,.100,.350,.195,-0.02
"<a href=""https://www.baseball-reference.com/players/b/biggicr01.shtml"">Craig Biggio</a>",HOU,30,723,605,113,174,15,251,75,75,25,72,.288,.386,.415,.801,.361,5.48
"<a href=""https://www.baseball-reference.com/players/b/blairwi01.shtml"">Willie Blair</a>",SDN,30,3,3,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,-0.02
"<a href=""https://www.baseball-reference.com/players/b/blausje01.shtml"">Jeff Blauser</a>",ATL,30,312,265,48,65,10,111,35,40,6,54,.245,.356,.419,.775,.343,0.99
"<a href=""https://www.baseball-reference.com/players/b/blaziro01.shtml"">Ron Blazier</a>",PHI,24,1,1,0,1,0,1,0,0,0,0,1.000,1.000,1.000,2.000,.901,0.06
"<a href=""https://www.baseball-reference.com/players/b/blowemi01.shtml"">Mike Blowers</a>",LAN,31,358,317,31,84,6,125,38,37,0,77,.265,.341,.394,.735,.326,-0.12
"<a href=""https://www.baseball-reference.com/players/b/boevejo01.shtml"">Joe Boever</a>",PIT,35,1,1,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,-0.02
"<a href=""https://www.baseball-reference.com/players/b/bogarti01.shtml"">Tim Bogar</a>",NYN,29,104,89,17,19,0,23,6,8,1,20,.213,.287,.258,.546,.255,0.41
"<a href=""https://www.baseball-reference.com/players/b/boggswa01.shtml"">Wade Boggs</a>",NYA,38,574,501,80,156,2,195,41,67,1,32,.311,.389,.389,.778,.349,3.36
"<a href=""https://www.baseball-reference.com/players/b/bondsba01.shtml"">Barry Bonds</a>",SFN,31,675,517,122,159,42,318,129,151,40,76,.308,.461,.615,1.076,.446,9.65
"<a href=""https://www.baseball-reference.com/players/b/bonilbo01.shtml"">B. Bonilla</a>",BAL,33,692,595,107,171,28,292,116,75,1,85,.287,.363,.491,.853,.364,1.12
"<a href=""https://www.baseball-reference.com/players/b/boonebr01.shtml"">Bret Boone</a>",CIN,27,568,520,56,121,12,184,69,31,3,100,.233,.275,.354,.629,.277,0.00
"<a href=""https://www.baseball-reference.com/players/b/bootyjo01.shtml"">Josh Booty</a>",FLO,21,2,2,1,1,0,1,0,0,0,0,.500,.500,.500,1.000,.450,0.01
"<a href=""https://www.baseball-reference.com/players/b/borbope02.shtml"">Pedro Borbon</a>",ATL,28,1,1,0,1,0,1,0,0,0,0,1.000,1.000,1.000,2.000,.901,0.00
"<a href=""https://www.baseball-reference.com/players/b/bordepa01.shtml"">Pat Borders</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotebordepa01"" style=""display:none;""></input><label for=""footnotebordepa01"" class=""footnoteLabel"">3</label><div class=""footnoteDiv"" id=""footnoteDivbordepa01"">SLN, CAL, CHA</div></span>",33,234,220,15,61,5,83,18,9,0,43,.277,.306,.377,.683,.293,0.00
"<a href=""https://www.baseball-reference.com/players/b/bordimi01.shtml"">Mike Bordick</a>",OAK,30,587,525,46,126,5,167,54,52,5,59,.240,.307,.318,.625,.285,-0.85
"<a href=""https://www.baseball-reference.com/players/b/borlato02.shtml"">Toby Borland</a>",PHI,27,4,4,0,0,0,0,0,0,0,2,.000,.000,.000,.000,.000,-0.06
"<a href=""https://www.baseball-reference.com/players/b/borowjo01.shtml"">Joe Borowski</a>",ATL,25,3,2,0,0,0,0,0,0,0,2,.000,.000,.000,.000,.000,-0.05
"<a href=""https://www.baseball-reference.com/players/b/bottari01.shtml"">R. Bottalico</a>",PHI,26,3,3,0,1,0,2,0,0,0,2,.333,.333,.667,1.000,.417,0.06
"<a href=""https://www.baseball-reference.com/players/b/botteke01.shtml"">K. Bottenfield</a>",CHN,27,3,2,0,1,0,1,0,0,0,1,.500,.500,.500,1.000,.450,0.07
"<a href=""https://www.baseball-reference.com/players/b/bourgst01.shtml"">S. Bourgeois</a>",SFN,23,14,11,1,3,0,5,1,2,0,2,.273,.385,.455,.839,.373,0.22
"<a href=""https://www.baseball-reference.com/players/b/bournra01.shtml"">R. Bournigal</a>",OAK,30,277,252,33,61,0,79,18,16,4,19,.242,.290,.313,.603,.273,0.38
"<a href=""https://www.baseball-reference.com/players/b/bowerbr01.shtml"">Brent Bowers</a>",BAL,25,39,39,6,12,0,14,3,0,0,7,.308,.308,.359,.667,.295,0.27
"<a href=""https://www.baseball-reference.com/players/b/bradste01.shtml"">T. Bradshaw</a>",SLN,27,25,21,4,7,0,8,3,3,0,2,.333,.417,.381,.798,.367,0.07
"<a href=""https://www.baseball-reference.com/players/b/braggda01.shtml"">Darren Bragg</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotebraggda01"" style=""display:none;""></input><label for=""footnotebraggda01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivbraggda01"">SEA, BOS</div></span>",26,499,417,74,109,10,169,47,69,14,74,.261,.366,.405,.771,.335,0.00
"<a href=""https://www.baseball-reference.com/players/b/bransje01.shtml"">Jeff Branson</a>",CIN,29,353,311,34,76,9,127,37,31,2,67,.244,.312,.408,.720,.312,0.11
"<a href=""https://www.baseball-reference.com/players/b/brantje01.shtml"">J. Brantley</a>",CIN,32,2,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-0.03
"<a href=""https://www.baseball-reference.com/players/b/bredebr01.shtml"">Brent Brede</a>",MIN,24,21,20,2,6,0,8,2,1,0,5,.300,.333,.400,.733,.323,0.00
"<a href=""https://www.baseball-reference.com/players/b/britojo01.shtml"">Jorge Brito</a>",COL,30,18,14,1,1,0,1,0,1,0,8,.071,.235,.071,.307,.183,-0.19
"<a href=""https://www.baseball-reference.com/players/b/britoti01.shtml"">Tilson Brito</a>",TOR,24,95,80,10,19,1,29,7,10,1,18,.238,.344,.362,.707,.323,0.00
"<a href=""https://www.baseball-reference.com/players/b/brocado01.shtml"">Doug Brocail</a>",HOU,29,11,11,0,0,0,0,0,0,0,4,.000,.000,.000,.000,.000,-0.18
"<a href=""https://www.baseball-reference.com/players/b/brognri01.shtml"">Rico Brogna</a>",NYN,26,211,188,18,48,7,81,30,19,0,50,.255,.318,.431,.748,.323,0.00
"<a href=""https://www.baseball-reference.com/players/b/brookje01.shtml"">Jerry Brooks</a>",FLO,29,7,5,2,2,0,4,3,1,0,1,.400,.571,.800,1.371,.562,0.12
"<a href=""https://www.baseball-reference.com/players/b/brosisc01.shtml"">S. Brosius</a>",OAK,29,500,428,73,130,22,221,71,59,7,85,.304,.393,.516,.909,.393,5.31
"<a href=""https://www.baseball-reference.com/players/b/brownbr01.shtml"">Brant Brown</a>",CHN,25,73,69,11,21,5,37,9,2,3,17,.304,.329,.536,.865,.363,0.00
"<a href=""https://www.baseball-reference.com/players/b/brownke01.shtml"">Kevin Brown</a>",FLO,31,85,75,1,9,0,10,3,6,0,28,.120,.185,.133,.319,.158,-0.15
"<a href=""https://www.baseball-reference.com/players/b/brownke04.shtml"">Kevin Brown</a>",TEX,23,8,4,1,0,0,0,1,2,0,2,.000,.375,.000,.375,.273,0.07
"<a href=""https://www.baseball-reference.com/players/b/brumfja01.shtml"">J. Brumfield</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotebrumfja01"" style=""display:none;""></input><label for=""footnotebrumfja01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivbrumfja01"">PIT, TOR</div></span>",31,426,388,63,99,14,173,60,29,15,75,.255,.311,.446,.756,.319,0.27
"<a href=""https://www.baseball-reference.com/players/b/buforda01.shtml"">Damon Buford</a>",TEX,26,162,145,30,41,6,68,20,15,8,34,.283,.348,.469,.817,.356,0.09
"<a href=""https://www.baseball-reference.com/players/b/buhneja01.shtml"">Jay Buhner</a>",SEA,31,667,564,107,153,44,314,138,84,0,159,.271,.369,.557,.926,.391,3.51
"<a href=""https://www.baseball-reference.com/players/b/bullesc01.shtml"">S. Bullett</a>",CHN,27,177,165,26,35,3,49,16,10,7,54,.212,.256,.297,.553,.248,-0.51
"<a href=""https://www.baseball-reference.com/players/b/bulliji01.shtml"">J. Bullinger</a>",CHN,30,41,32,8,8,2,17,6,5,0,11,.250,.368,.531,.900,.388,0.68
"<a href=""https://www.baseball-reference.com/players/b/burbada01.shtml"">Dave Burba</a>",CIN,29,73,67,3,7,2,13,5,3,0,26,.104,.143,.194,.337,.152,-0.21
"<a href=""https://www.baseball-reference.com/players/b/burkejo03.shtml"">John Burkett</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnoteburkejo03"" style=""display:none;""></input><label for=""footnoteburkejo03"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivburkejo03"">FLO, TEX</div></span>",31,55,52,2,9,0,11,1,0,0,17,.173,.173,.212,.385,.156,-0.04
"<a href=""https://www.baseball-reference.com/players/b/burkejo04.shtml"">John Burke</a>",COL,26,2,2,0,1,0,1,1,0,0,0,.500,.500,.500,1.000,.450,0.06
"<a href=""https://www.baseball-reference.com/players/b/burksel01.shtml"">Ellis Burks</a>",COL,31,685,613,142,211,40,392,128,61,32,114,.344,.408,.639,1.047,.443,7.92
"<a href=""https://www.baseball-reference.com/players/b/burnije01.shtml"">J. Burnitz</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnoteburnije01"" style=""display:none;""></input><label for=""footnoteburnije01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivburnije01"">CLE, ML4</div></span>",27,239,200,38,53,9,94,40,33,4,47,.265,.377,.470,.847,.356,0.00
"<a href=""https://www.baseball-reference.com/players/b/busbymi01.shtml"">Mike Busby</a>",SLN,23,2,2,0,1,0,1,0,0,0,1,.500,.500,.500,1.000,.450,0.04
"<a href=""https://www.baseball-reference.com/players/b/buschmi01.shtml"">Mike Busch</a>",LAN,27,88,83,8,18,4,34,17,5,0,33,.217,.261,.410,.671,.290,-0.35
"<a href=""https://www.baseball-reference.com/players/b/butlebr01.shtml"">Brett Butler</a>",LAN,39,145,131,22,35,0,38,8,9,8,22,.267,.312,.290,.603,.276,-0.11
"<a href=""https://www.baseball-reference.com/players/b/byrdpa01.shtml"">Paul Byrd</a>",NYN,25,2,2,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,0.00
"<a href=""https://www.baseball-reference.com/players/c/cairomi01.shtml"">Miguel Cairo</a>",TOR,22,30,27,5,6,0,8,1,2,0,9,.222,.300,.296,.596,.276,0.08
"<a href=""https://www.baseball-reference.com/players/c/camermi01.shtml"">Mike Cameron</a>",CHA,23,12,11,1,1,0,1,0,1,0,3,.091,.167,.091,.258,.135,-0.13
"<a href=""https://www.baseball-reference.com/players/c/caminke01.shtml"">Ken Caminiti</a>",SDN,33,638,546,109,178,40,339,130,78,11,99,.326,.408,.621,1.028,.426,0.00
"<a href=""https://www.baseball-reference.com/players/c/campbmi01.shtml"">M. Campbell</a>",CHN,32,12,11,2,4,0,6,1,0,0,5,.364,.364,.545,.909,.391,0.20
"<a href=""https://www.baseball-reference.com/players/c/candaca01.shtml"">C. Candaele</a>",CLE,35,45,44,8,11,1,16,4,1,0,9,.250,.267,.364,.630,.276,-0.02
"<a href=""https://www.baseball-reference.com/players/c/candito01.shtml"">T. Candiotti</a>",LAN,38,56,45,3,4,0,4,2,0,0,14,.089,.106,.089,.195,.093,0.00
"<a href=""https://www.baseball-reference.com/players/c/cangejo01.shtml"">J. Cangelosi</a>",HOU,33,313,262,49,69,1,91,16,44,17,41,.263,.378,.347,.726,.337,1.38
"<a href=""https://www.baseball-reference.com/players/c/canizja01.shtml"">Jay Canizaro</a>",SFN,22,132,120,11,24,2,36,8,9,0,38,.200,.260,.300,.560,.252,-0.79
"<a href=""https://www.baseball-reference.com/players/c/cansejo01.shtml"">Jose Canseco</a>",BOS,31,432,360,68,104,28,212,82,63,3,82,.289,.400,.589,.989,.419,0.00
"<a href=""https://www.baseball-reference.com/players/c/carlsda01.shtml"">Dan Carlson</a>",SFN,26,1,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-0.02
"<a href=""https://www.baseball-reference.com/players/c/carragi01.shtml"">G. Carrara</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotecarragi01"" style=""display:none;""></input><label for=""footnotecarragi01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivcarragi01"">TOR, CIN</div></span>",28,7,7,1,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,-0.04
"<a href=""https://www.baseball-reference.com/players/c/carrahe01.shtml"">H. Carrasco</a>",CIN,26,5,5,0,1,0,1,0,0,0,4,.200,.200,.200,.400,.180,-0.01
"<a href=""https://www.baseball-reference.com/players/c/carrch02.shtml"">Chuck Carr</a>",ML4,28,113,106,18,29,1,40,11,6,5,21,.274,.310,.377,.687,.303,0.00
"<a href=""https://www.baseball-reference.com/players/c/carrema01.shtml"">Mark Carreon</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotecarrema01"" style=""display:none;""></input><label for=""footnotecarrema01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivcarrema01"">SFN, CLE</div></span>",32,475,434,56,122,11,195,65,33,3,42,.281,.339,.449,.788,.325,-0.08
"<a href=""https://www.baseball-reference.com/players/c/cartejo01.shtml"">Joe Carter</a>",TOR,36,682,625,84,158,30,297,107,44,7,106,.253,.306,.475,.782,.334,-0.47
"<a href=""https://www.baseball-reference.com/players/c/casanra01.shtml"">R. Casanova</a>",DET,23,91,85,6,16,4,29,9,6,0,18,.188,.242,.341,.583,.257,0.00
"<a href=""https://www.baseball-reference.com/players/c/castepe01.shtml"">P. Castellano</a>",COL,26,21,17,1,2,0,2,2,3,0,6,.118,.286,.118,.403,.199,-0.32
"<a href=""https://www.baseball-reference.com/players/c/castial01.shtml"">A. Castillo</a>",NYN,26,11,11,1,4,0,4,0,0,0,4,.364,.364,.364,.727,.328,0.04
"<a href=""https://www.baseball-reference.com/players/c/castifr01.shtml"">F. Castillo</a>",CHN,27,63,57,1,5,0,5,2,2,0,21,.088,.119,.088,.206,.101,-0.42
"<a href=""https://www.baseball-reference.com/players/c/castilu01.shtml"">L. Castillo</a>",FLO,20,180,164,26,43,1,50,8,14,17,46,.262,.320,.305,.625,.288,1.19
