Name,Tm,Age,PA,AB,R,H,HR,TB,RBI,BB,SB,K,AVG,OBP,SLG,OPS,wOBA,WAR
"<a href=""https://www.baseball-reference.com/players/a/anderga01.shtml"">G. Anderson</a>",ANA,28,681,647,92,185,35,336,117,24,7,87,.286,.307,.519,.827,.345,1.90
"<a href=""https://www.baseball-reference.com/players/a/anderji02.shtml"">J. Anderson</a>",PIT,24,54,50,5,7,0,8,1,0,0,11,.140,.140,.160,.300,.133,0.00
"<a href=""https://www.baseball-reference.com/players/a/anderma02.shtml"">M. Anderson</a>",PHI,26,174,162,10,37,1,50,15,12,2,22,.228,.282,.309,.590,.267,0.00
"<a href=""https://www.baseball-reference.com/players/a/andrecl01.shtml"">C. Andrews</a>",TOR,22,3,3,0,0,0,0,0,0,0,2,.000,.000,.000,.000,.000,-0.05
"<a href=""https://www.baseball-reference.com/players/a/andresh01.shtml"">S. Andrews</a>",CHN,28,222,192,25,44,14,91,39,27,1,59,.229,.329,.474,.803,.345,-0.07
"<a href=""https://www.baseball-reference.com/players/a/ankieri01.shtml"">Rick Ankiel</a>",SLN,20,73,68,8,17,2,26,9,4,0,20,.250,.292,.382,.674,.296,0.00
"<a href=""https://www.baseball-reference.com/players/a/appieke01.shtml"">Kevin Appier</a>",OAK,32,6,6,0,1,0,1,0,0,0,3,.167,.167,.167,.333,.150,-0.02
"<a href=""https://www.baseball-reference.com/players/a/ardoida01.shtml"">Danny Ardoin</a>",MIN,25,40,32,4,4,1,8,5,8,0,10,.125,.300,.250,.550,.269,0.00
"<a href=""https://www.baseball-reference.com/players/a/ariasal01.shtml"">Alex Arias</a>",PHI,32,180,155,17,29,2,44,15,16,1,28,.187,.271,.284,.555,.249,-0.61
"<a href=""https://www.baseball-reference.com/players/a/armasto02.shtml"">Tony Armas</a>",MON,22,30,26,1,1,0,1,1,1,0,12,.038,.074,.038,.113,.060,-0.14
"<a href=""https://www.baseball-reference.com/players/a/arnolja01.shtml"">Jamie Arnold</a>",2,26,10,9,0,1,0,2,0,0,0,3,.111,.200,.222,.422,.200,0.00
"<a href=""https://www.baseball-reference.com/players/a/arrojro01.shtml"">R. Arrojo</a>",2,34,32,28,2,3,0,4,3,1,0,13,.107,.138,.143,.281,.118,-0.23
"<a href=""https://www.baseball-reference.com/players/a/arroybr01.shtml"">B. Arroyo</a>",PIT,23,23,21,2,3,0,5,0,0,0,10,.143,.143,.238,.381,.161,-0.06
"<a href=""https://www.baseball-reference.com/players/a/ashbyan01.shtml"">Andy Ashby</a>",2,32,72,61,2,9,0,9,6,2,0,22,.148,.175,.148,.322,.151,0.04
"<a href=""https://www.baseball-reference.com/players/a/astacpe01.shtml"">P. Astacio</a>",COL,31,84,82,2,8,0,8,6,1,0,25,.098,.108,.098,.206,.095,0.00
"<a href=""https://www.baseball-reference.com/players/a/aurilri01.shtml"">Rich Aurilia</a>",SFN,28,571,509,67,138,20,226,79,54,1,90,.271,.339,.444,.783,.340,0.00
"<a href=""https://www.baseball-reference.com/players/a/ausmubr01.shtml"">Brad Ausmus</a>",DET,31,604,523,75,139,7,191,51,69,11,79,.266,.357,.365,.722,.329,3.36
"<a href=""https://www.baseball-reference.com/players/a/avenbr01.shtml"">Bruce Aven</a>",2,28,176,168,20,42,7,74,29,8,2,39,.250,.284,.440,.725,.289,-0.38
"<a href=""https://www.baseball-reference.com/players/a/aybarma01.shtml"">Manny Aybar</a>",3,28,9,6,1,0,0,0,0,2,0,3,.000,.250,.000,.250,.180,0.00
"<a href=""https://www.baseball-reference.com/players/b/bagweje01.shtml"">Jeff Bagwell</a>",HOU,32,719,590,152,183,47,363,132,107,9,116,.310,.424,.615,1.039,.435,5.39
"<a href=""https://www.baseball-reference.com/players/b/baineha01.shtml"">H. Baines</a>",2,41,320,283,26,72,11,118,39,36,0,50,.254,.338,.417,.754,.324,-0.27
"<a href=""https://www.baseball-reference.com/players/b/bakopa01.shtml"">Paul Bako</a>",3,28,251,221,18,50,2,68,20,27,0,64,.226,.312,.308,.620,.269,-0.05
"<a href=""https://www.baseball-reference.com/players/b/baldwja01.shtml"">J. Baldwin</a>",CHA,28,5,4,0,0,0,0,0,0,0,2,.000,.000,.000,.000,.000,-0.06
"<a href=""https://www.baseball-reference.com/players/b/barajro01.shtml"">Rod Barajas</a>",ARI,24,13,13,1,3,1,6,3,0,0,4,.231,.231,.462,.692,.288,0.00
"<a href=""https://www.baseball-reference.com/players/b/barkegl01.shtml"">Glen Barker</a>",HOU,29,77,67,18,15,2,25,6,7,9,23,.224,.307,.373,.680,.303,0.01
"<a href=""https://www.baseball-reference.com/players/b/barkeke01.shtml"">Kevin Barker</a>",MIL,24,122,100,14,22,2,33,9,20,1,21,.220,.352,.330,.682,.318,0.09
"<a href=""https://www.baseball-reference.com/players/b/barnejo01.shtml"">John Barnes</a>",MIN,24,41,37,5,13,0,17,2,2,0,6,.351,.415,.459,.874,.391,0.23
"<a href=""https://www.baseball-reference.com/players/b/barremi01.shtml"">M. Barrett</a>",MON,23,297,271,28,58,1,78,22,23,0,35,.214,.277,.288,.565,.250,-1.99
"<a href=""https://www.baseball-reference.com/players/b/barteki01.shtml"">K. Bartee</a>",CIN,27,5,4,2,0,0,0,0,0,1,2,.000,.200,.000,.200,.150,-0.02
"<a href=""https://www.baseball-reference.com/players/b/batismi01.shtml"">M. Batista</a>",2,29,5,4,0,0,0,0,0,1,0,3,.000,.200,.000,.200,.144,0.00
"<a href=""https://www.baseball-reference.com/players/b/batisto01.shtml"">Tony Batista</a>",TOR,26,664,620,96,163,41,322,114,35,5,121,.263,.307,.519,.827,.348,0.00
"<a href=""https://www.baseball-reference.com/players/b/baughju01.shtml"">J. Baughman</a>",ANA,25,23,22,4,5,0,7,0,1,3,2,.227,.261,.318,.579,.257,0.06
"<a href=""https://www.baseball-reference.com/players/b/bautida01.shtml"">D. Bautista</a>",2,28,388,351,54,100,11,167,59,25,6,50,.285,.333,.476,.809,.340,-0.23
"<a href=""https://www.baseball-reference.com/players/b/beckeri01.shtml"">Rich Becker</a>",2,28,357,285,59,69,8,107,39,67,2,87,.242,.384,.375,.759,.347,0.23
"<a href=""https://www.baseball-reference.com/players/b/belinst01.shtml"">Stan Belinda</a>",2,33,1,1,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,-0.02
"<a href=""https://www.baseball-reference.com/players/b/bellda01.shtml"">David Bell</a>",SEA,27,512,454,57,112,11,173,47,42,2,66,.247,.316,.381,.697,.310,0.00
"<a href=""https://www.baseball-reference.com/players/b/bellde01.shtml"">Derek Bell</a>",NYN,31,622,546,87,145,18,232,69,65,8,125,.266,.348,.425,.773,.342,1.71
"<a href=""https://www.baseball-reference.com/players/b/belleal01.shtml"">Albert Belle</a>",BAL,33,622,559,71,157,23,265,103,52,0,68,.281,.342,.474,.817,.346,0.62
"<a href=""https://www.baseball-reference.com/players/b/bellhma01.shtml"">M. Bellhorn</a>",OAK,25,15,13,2,2,0,2,0,2,0,6,.154,.267,.154,.421,.216,-0.03
"<a href=""https://www.baseball-reference.com/players/b/bellicl01.shtml"">C. Bellinger</a>",NYA,31,209,184,33,38,6,68,21,17,5,48,.207,.288,.370,.658,.289,0.21
"<a href=""https://www.baseball-reference.com/players/b/belliro01.shtml"">R. Belliard</a>",MIL,25,667,571,83,150,8,222,54,82,7,84,.263,.354,.389,.743,.331,0.00
"<a href=""https://www.baseball-reference.com/players/b/bellja01.shtml"">Jay Bell</a>",ARI,34,649,565,87,151,18,247,68,70,7,88,.267,.348,.437,.786,.345,0.78
"<a href=""https://www.baseball-reference.com/players/b/bellmi02.shtml"">Mike Bell</a>",CIN,25,31,27,5,6,2,12,4,4,0,7,.222,.323,.444,.767,.335,0.18
"<a href=""https://www.baseball-reference.com/players/b/bellro01.shtml"">Rob Bell</a>",CIN,23,49,45,1,3,0,4,0,1,0,27,.067,.087,.089,.176,.082,-0.33
"<a href=""https://www.baseball-reference.com/players/b/beltrad01.shtml"">A. Beltre</a>",LAN,21,575,510,71,148,20,242,85,56,12,80,.290,.360,.475,.835,.362,3.37
"<a href=""https://www.baseball-reference.com/players/b/beltrca01.shtml"">C. Beltran</a>",KCA,23,413,372,49,92,7,136,44,35,13,69,.247,.309,.366,.675,.298,0.00
"<a href=""https://www.baseball-reference.com/players/b/benarma01.shtml"">M. Benard</a>",SFN,29,633,560,102,147,12,222,55,63,22,97,.262,.342,.396,.739,.330,2.13
"<a href=""https://www.baseball-reference.com/players/b/benesal01.shtml"">Alan Benes</a>",SLN,28,4,4,0,2,0,3,0,0,0,1,.500,.500,.750,1.250,.536,0.12
"<a href=""https://www.baseball-reference.com/players/b/benesan01.shtml"">Andy Benes</a>",SLN,32,60,50,1,4,1,7,1,4,0,19,.080,.148,.140,.288,.140,-0.34
"<a href=""https://www.baseball-reference.com/players/b/benjami01.shtml"">M. Benjamin</a>",PIT,34,255,233,28,63,2,91,19,12,5,45,.270,.313,.391,.704,.310,1.02
"<a href=""https://www.baseball-reference.com/players/b/bennega01.shtml"">Gary Bennett</a>",PHI,28,89,74,8,18,2,29,5,13,0,15,.243,.371,.392,.763,.347,0.00
"<a href=""https://www.baseball-reference.com/players/b/bensokr01.shtml"">Kris Benson</a>",PIT,25,79,65,3,6,0,8,1,4,0,29,.092,.157,.123,.280,.139,0.00
"<a href=""https://www.baseball-reference.com/players/b/bereja01.shtml"">Jason Bere</a>",2,29,40,39,3,8,0,10,2,0,0,17,.205,.205,.256,.462,.185,0.21
"<a href=""https://www.baseball-reference.com/players/b/bergda01.shtml"">Dave Berg</a>",FLO,29,245,210,23,53,1,72,21,25,3,46,.252,.340,.343,.683,.312,0.19
"<a href=""https://www.baseball-reference.com/players/b/bergepe01.shtml"">P. Bergeron</a>",MON,22,592,518,80,127,5,181,31,58,11,100,.245,.320,.349,.669,.302,-0.97
"<a href=""https://www.baseball-reference.com/players/b/bergmse01.shtml"">Sean Bergman</a>",MIN,30,2,2,0,1,0,2,0,0,0,1,.500,.500,1.000,1.500,.622,0.07
"<a href=""https://www.baseball-reference.com/players/b/berkmla01.shtml"">L. Berkman</a>",HOU,24,417,353,76,105,21,198,67,56,6,73,.297,.388,.561,.949,.402,1.96
"<a href=""https://www.baseball-reference.com/players/b/berroge01.shtml"">G. Berroa</a>",LAN,35,35,31,2,8,0,10,5,4,0,8,.258,.343,.323,.665,.295,0.10
"<a href=""https://www.baseball-reference.com/players/b/berryse01.shtml"">Sean Berry</a>",2,34,54,50,1,7,1,12,2,4,0,15,.140,.204,.240,.444,.190,-0.60
"<a href=""https://www.baseball-reference.com/players/b/bicheda01.shtml"">D. Bichette</a>",2,36,636,575,80,169,23,274,90,49,5,91,.294,.350,.477,.826,.341,0.45
"<a href=""https://www.baseball-reference.com/players/b/biggicr01.shtml"">Craig Biggio</a>",HOU,34,466,377,67,101,8,148,35,61,12,73,.268,.388,.393,.780,.353,1.42
"<a href=""https://www.baseball-reference.com/players/b/blairwi01.shtml"">Willie Blair</a>",DET,34,3,3,0,1,0,1,0,0,0,2,.333,.333,.333,.667,.300,0.03
"<a href=""https://www.baseball-reference.com/players/b/blakeca01.shtml"">Casey Blake</a>",MIN,26,21,16,1,3,0,5,1,3,0,7,.188,.333,.312,.646,.300,0.00
"<a href=""https://www.baseball-reference.com/players/b/blanche01.shtml"">Henry Blanco</a>",MIL,28,324,284,29,67,7,112,31,36,0,60,.236,.318,.394,.712,.307,0.00
"<a href=""https://www.baseball-reference.com/players/b/blankma01.shtml"">Matt Blank</a>",MON,24,1,1,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,-0.02
"<a href=""https://www.baseball-reference.com/players/b/blumge01.shtml"">Geoff Blum</a>",MON,27,379,343,40,97,11,154,45,26,1,60,.283,.335,.449,.784,.338,0.00
"<a href=""https://www.baseball-reference.com/players/b/bocachi01.shtml"">H. Bocachica</a>",LAN,24,10,10,2,3,0,3,0,0,0,2,.300,.300,.300,.600,.270,0.00
"<a href=""https://www.baseball-reference.com/players/b/boehrbr01.shtml"">B. Boehringer</a>",SDN,31,5,4,0,1,0,2,2,0,0,0,.250,.250,.500,.750,.311,0.04
"<a href=""https://www.baseball-reference.com/players/b/bogarti01.shtml"">Tim Bogar</a>",HOU,33,351,304,32,63,7,97,33,35,1,56,.207,.292,.319,.611,.268,-1.28
"<a href=""https://www.baseball-reference.com/players/b/bohanbr01.shtml"">B. Bohanon</a>",COL,31,67,53,6,11,2,20,11,2,0,14,.208,.232,.377,.610,.258,0.23
"<a href=""https://www.baseball-reference.com/players/b/bondsba01.shtml"">Barry Bonds</a>",SFN,35,607,480,129,147,49,330,106,117,11,77,.306,.440,.688,1.127,.456,7.72
"<a href=""https://www.baseball-reference.com/players/b/bonesri01.shtml"">Ricky Bones</a>",FLO,31,4,2,1,0,0,0,1,1,0,0,.000,.250,.000,.250,.180,0.07
"<a href=""https://www.baseball-reference.com/players/b/bonilbo01.shtml"">B. Bonilla</a>",ATL,37,278,239,23,61,5,95,28,37,0,51,.255,.356,.397,.754,.335,-1.18
"<a href=""https://www.baseball-reference.com/players/b/booneaa01.shtml"">Aaron Boone</a>",CIN,27,331,291,44,83,12,137,43,24,6,52,.285,.356,.471,.826,.358,1.96
"<a href=""https://www.baseball-reference.com/players/b/boonebr01.shtml"">Bret Boone</a>",SDN,31,525,463,61,116,19,195,74,50,8,97,.251,.326,.421,.747,.322,0.00
"<a href=""https://www.baseball-reference.com/players/b/bordimi01.shtml"">Mike Bordick</a>",2,34,644,583,88,166,20,258,80,49,9,99,.285,.341,.443,.783,.329,2.76
"<a href=""https://www.baseball-reference.com/players/b/botteke01.shtml"">K. Bottenfield</a>",2,31,20,17,3,2,0,2,0,0,0,4,.118,.118,.118,.235,.106,-0.12
"<a href=""https://www.baseball-reference.com/players/b/bradlmi01.shtml"">M. Bradley</a>",MON,22,171,154,20,34,2,50,15,14,2,32,.221,.288,.325,.613,.276,0.00
"<a href=""https://www.baseball-reference.com/players/b/braggda01.shtml"">Darren Bragg</a>",COL,30,169,149,16,33,3,51,21,17,4,41,.221,.296,.342,.638,.282,0.00
"<a href=""https://www.baseball-reference.com/players/b/bransje01.shtml"">Jeff Branson</a>",LAN,33,18,17,3,4,0,5,0,1,0,6,.235,.278,.294,.572,.259,-0.07
"<a href=""https://www.baseball-reference.com/players/b/branyru01.shtml"">R. Branyan</a>",CLE,24,220,193,32,46,16,105,38,22,0,76,.238,.327,.544,.871,.365,0.00
"<a href=""https://www.baseball-reference.com/players/b/brewija01.shtml"">J. Brewington</a>",CLE,28,2,1,1,0,0,0,0,1,0,0,.000,.500,.000,.500,.361,0.02
"<a href=""https://www.baseball-reference.com/players/b/brockch01.shtml"">Chris Brock</a>",PHI,30,11,9,1,2,1,6,2,0,0,2,.222,.222,.667,.889,.355,0.19
"<a href=""https://www.baseball-reference.com/players/b/brockta01.shtml"">Tarrik Brock</a>",CHN,26,16,12,1,2,0,2,0,4,1,4,.167,.375,.167,.542,.293,-0.12
"<a href=""https://www.baseball-reference.com/players/b/brognri01.shtml"">Rico Brogna</a>",2,30,199,185,20,43,2,66,21,10,1,41,.232,.278,.357,.635,.255,-0.49
"<a href=""https://www.baseball-reference.com/players/b/brosisc01.shtml"">S. Brosius</a>",NYA,33,519,470,57,108,16,176,64,45,0,73,.230,.299,.374,.673,.297,-0.34
"<a href=""https://www.baseball-reference.com/players/b/broweji01.shtml"">Jim Brower</a>",CLE,27,3,3,0,0,0,0,0,0,0,2,.000,.000,.000,.000,.000,0.00
"<a href=""https://www.baseball-reference.com/players/b/brownad01.shtml"">Adrian Brown</a>",PIT,26,340,308,64,97,4,133,28,29,13,34,.315,.373,.432,.805,.356,1.55
"<a href=""https://www.baseball-reference.com/players/b/brownbr01.shtml"">Brant Brown</a>",2,29,178,162,11,28,5,50,16,13,3,62,.173,.237,.309,.546,.231,-0.46
"<a href=""https://www.baseball-reference.com/players/b/brownde02.shtml"">Dee Brown</a>",KCA,22,28,25,4,4,0,5,4,3,0,9,.160,.250,.200,.450,.218,0.02
"<a href=""https://www.baseball-reference.com/players/b/brownem01.shtml"">Emil Brown</a>",PIT,25,135,119,13,26,3,40,16,11,3,34,.218,.299,.336,.635,.287,-0.53
"<a href=""https://www.baseball-reference.com/players/b/brownke01.shtml"">Kevin Brown</a>",LAN,35,84,66,2,5,0,5,3,2,0,29,.076,.129,.076,.204,.106,-0.38
"<a href=""https://www.baseball-reference.com/players/b/brownke04.shtml"">Kevin Brown</a>",MIL,27,18,17,3,4,0,7,1,1,0,5,.235,.278,.412,.690,.297,0.09
"<a href=""https://www.baseball-reference.com/players/b/brownma04.shtml"">M. Brownson</a>",PHI,25,1,0,0,0,0,0,0,1,0,0,.000,1.000,.000,1.000,.722,0.04
"<a href=""https://www.baseball-reference.com/players/b/brownro02.shtml"">R. Brown</a>",CHN,24,98,91,11,32,3,49,14,4,0,22,.352,.378,.538,.916,.391,0.55
"<a href=""https://www.baseball-reference.com/players/b/bruneju01.shtml"">J. Brunette</a>",SLN,24,1,1,0,1,0,1,0,0,0,0,1.000,1.000,1.000,2.000,.900,0.05
"<a href=""https://www.baseball-reference.com/players/b/bruskji01.shtml"">Jim Bruske</a>",MIL,35,1,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,0.00
"<a href=""https://www.baseball-reference.com/players/b/buchabr01.shtml"">B. Buchanan</a>",MIN,26,93,82,10,19,1,25,8,8,0,22,.232,.301,.305,.606,.276,0.00
"<a href=""https://www.baseball-reference.com/players/b/buforda01.shtml"">Damon Buford</a>",CHN,30,556,495,64,124,15,193,48,47,4,118,.251,.324,.390,.714,.316,0.56
"<a href=""https://www.baseball-reference.com/players/b/buhneja01.shtml"">Jay Buhner</a>",SEA,35,430,364,50,92,26,190,82,59,0,98,.253,.361,.522,.883,.376,1.92
"<a href=""https://www.baseball-reference.com/players/b/burbada01.shtml"">Dave Burba</a>",CLE,33,3,1,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,-0.05
"<a href=""https://www.baseball-reference.com/players/b/burkejo03.shtml"">John Burkett</a>",ATL,35,51,42,2,6,0,7,3,3,0,15,.143,.200,.167,.367,.176,-0.05
"<a href=""https://www.baseball-reference.com/players/b/burkhmo01.shtml"">M. Burkhart</a>",BOS,28,95,73,16,21,4,36,18,17,0,25,.288,.442,.493,.935,.411,0.44
"<a href=""https://www.baseball-reference.com/players/b/burksel01.shtml"">Ellis Burks</a>",SFN,35,458,393,74,135,24,238,96,56,5,49,.344,.419,.606,1.025,.430,4.98
"<a href=""https://www.baseball-reference.com/players/b/burnea.01.shtml"">A. Burnett</a>",FLO,23,30,25,3,7,1,13,3,3,0,10,.280,.357,.520,.877,.375,0.46
"<a href=""https://www.baseball-reference.com/players/b/burnije01.shtml"">J. Burnitz</a>",MIL,31,686,564,91,131,31,257,98,99,6,121,.232,.356,.456,.811,.350,0.00
"<a href=""https://www.baseball-reference.com/players/b/burrepa01.shtml"">Pat Burrell</a>",PHI,23,474,408,57,106,18,189,79,63,0,139,.260,.359,.463,.822,.358,0.00
"<a href=""https://www.baseball-reference.com/players/b/bushho01.shtml"">Homer Bush</a>",TOR,27,325,297,38,64,1,75,18,18,9,60,.215,.271,.253,.524,.243,0.00
"<a href=""https://www.baseball-reference.com/players/b/byrdpa01.shtml"">Paul Byrd</a>",PHI,29,24,20,2,3,0,3,0,1,0,6,.150,.227,.150,.377,.190,0.00
"<a href=""https://www.baseball-reference.com/players/b/byrneer01.shtml"">Eric Byrnes</a>",OAK,24,11,10,5,3,0,3,0,0,2,1,.300,.364,.300,.664,.314,0.00
"<a href=""https://www.baseball-reference.com/players/c/cabreal02.shtml"">Alex Cabrera</a>",ARI,28,87,80,10,21,5,40,14,4,0,21,.262,.299,.500,.799,.335,0.39
"<a href=""https://www.baseball-reference.com/players/c/cabrejo01.shtml"">Jose Cabrera</a>",HOU,28,1,1,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,-0.01
"<a href=""https://www.baseball-reference.com/players/c/cabrejo02.shtml"">J. Cabrera</a>",CLE,27,187,175,27,44,2,55,15,8,6,15,.251,.290,.314,.605,.272,-0.26
"<a href=""https://www.baseball-reference.com/players/c/cabreor01.shtml"">O. Cabrera</a>",MON,25,454,422,47,100,13,166,55,25,4,28,.237,.279,.393,.673,.289,0.00
"<a href=""https://www.baseball-reference.com/players/c/cairomi01.shtml"">Miguel Cairo</a>",TBA,26,417,375,49,98,1,123,34,29,28,34,.261,.314,.328,.642,.290,-0.16
"<a href=""https://www.baseball-reference.com/players/c/camermi01.shtml"">Mike Cameron</a>",SEA,27,643,543,96,145,19,238,78,78,24,133,.267,.365,.438,.803,.355,4.04
"<a href=""https://www.baseball-reference.com/players/c/caminke01.shtml"">Ken Caminiti</a>",HOU,37,253,208,42,63,15,121,45,42,3,37,.303,.419,.582,1.001,.417,0.00
"<a href=""https://www.baseball-reference.com/players/c/cammaer01.shtml"">Eric Cammack</a>",NYN,24,1,1,0,1,0,3,1,0,0,0,1.000,1.000,3.000,4.000,1.554,0.11
"<a href=""https://www.baseball-reference.com/players/c/canizja01.shtml"">Jay Canizaro</a>",MIN,26,371,346,43,93,7,137,40,24,4,57,.269,.318,.396,.714,.315,0.01
"<a href=""https://www.baseball-reference.com/players/c/cansejo01.shtml"">Jose Canseco</a>",2,35,401,329,47,83,15,146,49,64,2,102,.252,.377,.444,.820,.350,0.98
"<a href=""https://www.baseball-reference.com/players/c/cardoja01.shtml"">J. Cardona</a>",DET,24,42,40,1,7,1,11,2,0,0,9,.175,.190,.275,.465,.201,-0.40
"<a href=""https://www.baseball-reference.com/players/c/carpebu01.shtml"">B. Carpenter</a>",COL,31,31,27,4,6,3,15,5,4,0,13,.222,.323,.556,.878,.369,-0.10
"<a href=""https://www.baseball-reference.com/players/c/carpech01.shtml"">C. Carpenter</a>",TOR,25,2,2,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,-0.03
"<a href=""https://www.baseball-reference.com/players/c/carragi01.shtml"">G. Carrara</a>",COL,32,1,1,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,-0.02
"<a href=""https://www.baseball-reference.com/players/c/casanra01.shtml"">R. Casanova</a>",MIL,27,265,231,20,57,6,94,36,26,1,48,.247,.331,.407,.738,.325,0.00
"<a href=""https://www.baseball-reference.com/players/c/caseyse01.shtml"">Sean Casey</a>",CIN,25,545,480,69,151,20,248,85,52,1,80,.315,.385,.517,.902,.387,0.00
"<a href=""https://www.baseball-reference.com/players/c/casimca01.shtml"">C. Casimiro</a>",BAL,23,8,8,0,1,0,2,3,0,0,2,.125,.125,.250,.375,.156,-0.10
"<a href=""https://www.baseball-reference.com/players/c/castial01.shtml"">A. Castillo</a>",TOR,30,211,185,14,39,1,49,16,21,0,36,.211,.287,.265,.552,.257,-0.08
"<a href=""https://www.baseball-reference.com/players/c/castifr01.shtml"">F. Castillo</a>",TOR,31,7,7,0,1,0,1,0,0,0,3,.143,.143,.143,.286,.129,-0.04
"<a href=""https://www.baseball-reference.com/players/c/castilu01.shtml"">L. Castillo</a>",FLO,24,626,539,101,180,2,209,17,78,62,86,.334,.418,.388,.806,.370,4.52
"<a href=""https://www.baseball-reference.com/players/c/castivi02.shtml"">V. Castilla</a>",TBA,32,354,331,22,73,6,102,42,14,1,41,.221,.254,.308,.562,.245,0.00
"<a href=""https://www.baseball-reference.com/players/c/castrju01.shtml"">Juan Castro</a>",CIN,28,244,224,20,54,4,82,23,14,0,33,.241,.283,.366,.649,.283,0.00
