scalerank,natscale,labelrank,featurecla,name,namepar,namealt,diffascii,nameascii,adm0cap,capalt,capin,worldcity,megacity,sov0name,sov_a3,adm0name,adm0_a3,adm1name,iso_a2,note,latitude,longitude,changed,namediff,diffnote,pop_max,pop_min,pop_other,rank_max,rank_min,geonameid,meganame,ls_name,ls_match,checkme,min_zoom,ne_id
8,10,3,Populated place,Algeciras,,,0,Algeciras,0,0,,0,0,Kingdom of Spain,ESP,Spain,ESP,Andalucía,ES,,36.1267121482,-5.46653036284,0,0,,111027,102348,101258,9,9,2522013,,Algeciras,1,0,7,1159126095
8,10,3,Populated place,León,,,0,Leon,0,0,,0,0,Kingdom of Spain,ESP,Spain,ESP,Castilla y León,ES,,42.5799707225,-5.57000655254,0,0,,136227,133801,164441,9,9,3118532,,Leon3,1,0,6.1,1159126109
8,10,3,Populated place,Mataró,,,0,Mataro,0,0,,0,0,Kingdom of Spain,ESP,Spain,ESP,Cataluña,ES,,41.5399566844,2.45002070986,0,0,,183293,116359,361881,9,9,3117164,,Mataro,1,0,7,1159126121
8,10,6,Admin-1 capital,Al Ladhiqiyah,,,0,Al Ladhiqiyah,0,0,,0,0,Syria,SYR,Syria,SYR,Lattakia (Al Ladhiqiyah),SY,,35.5399869985,35.7799759509,0,0,,539147,340181,536628,11,10,173576,,Al Ladhiqiyah,1,0,6,1159126139
8,10,6,Populated place,Madinat ath Thawrah,,,0,Madinat ath Thawrah,0,0,,0,0,Syria,SYR,Syria,SYR,Ar Raqqah,SY,,35.8366613963,38.548075723,0,0,,87880,83300,82998,8,8,172374,,Madinat ath Thawrah,1,0,7,1159126149
8,10,6,Populated place,Izaz,,,0,Izaz,0,0,,0,0,Syria,SYR,Syria,SYR,Aleppo (Halab),SY,,36.5887860301,37.0440848376,0,0,,31534,31534,31395,7,7,172082,,Izaz,1,0,7,1159126163
8,10,6,Populated place,Manbij,,,0,Manbij,0,0,,0,0,Syria,SYR,Syria,SYR,Aleppo (Halab),SY,,36.5266451203,37.9563288968,0,0,,120169,68888,120169,9,8,167357,,Manbij,1,0,7,1159126179
8,10,6,Admin-1 capital,Idlib,,,0,Idlib,0,0,,0,0,Syria,SYR,Syria,SYR,Idlib,SY,,35.9297048127,36.6316552315,0,0,,128840,102731,101307,9,9,169389,,Idlib,1,0,7,1159126193
8,10,6,Populated place,Al Qamishli,,,0,Al Qamishli,0,0,,0,0,Syria,SYR,Syria,SYR,Hasaka (Al Haksa),SY,,37.0300252472,41.2299792061,0,0,,104107,104107,74186,9,9,173377,,Al Qamishli,1,0,7,1159126205
8,10,6,Admin-1 capital,Al Hasakah,,Al-Hasakah,0,Al Hasakah,0,0,,0,0,Syria,SYR,Syria,SYR,Hasaka (Al Haksa),SY,,36.4832885936,40.750008503,0,0,,128100,81539,128100,9,8,173811,,Al Hasakah,1,0,6,1159126219
8,10,6,Populated place,Douma,,Duma,0,Douma,0,0,,0,0,Syria,SYR,Syria,SYR,Damascus,SY,,33.5833364044,36.3999897855,0,0,,496145,317679,448406,10,10,170592,,Duma,1,0,7,1159126233
8,10,6,Admin-1 capital,Dhamar,,,0,Dhamar,0,0,,0,0,Yemen,YEM,Yemen,YEM,Dhamar,YE,,14.5574692983,44.3874608956,0,0,,191259,191259,200150,9,9,-1,,Dhamar,1,0,7,1159126247
8,10,6,Admin-1 capital,Ibb,,,0,Ibb,0,0,,0,0,Yemen,YEM,Yemen,YEM,Ibb,YE,,13.9758510528,44.1708849678,0,0,,234837,234837,1272193,10,10,74477,,Ibb,1,0,7,1159126259
8,10,7,Admin-1 capital,Chur,,,0,Chur,0,0,,0,0,Switzerland,CHE,Switzerland,CHE,Graubünden,CH,,46.850020161,9.50002966171,0,0,,38293,32429,38011,7,7,2661169,,Chur,1,0,7,1159126273
8,10,1,Populated place,Sand Point,,,0,Sand Point,0,0,,0,0,United States,USA,United States of America,USA,Alaska,US,,55.3397086783,-160.497190798,0,0,,667,667,549,2,2,-1,,Sand Point,1,0,7,1159126289
8,10,1,Populated place,Hydaburg,,,0,Hydaburg,0,0,,0,0,United States,USA,United States of America,USA,Alaska,US,,55.2139799185,-132.80063847,0,0,,382,382,0,2,2,-1,,Hydaburg,0,0,7,1159126305
8,10,1,Populated place,Mekoryuk,,,0,Mekoryuk,0,0,,0,0,United States,USA,United States of America,USA,Alaska,US,,60.3886467098,-166.189937217,0,0,,99,99,0,1,1,-1,,Mekoryuk,1,0,7,1159126315
8,10,1,Populated place,Atqasuk,,,0,Atqasuk,0,0,,0,0,United States,USA,United States of America,USA,Alaska,US,,70.4693794954,-157.395778038,0,0,,201,201,0,2,2,-1,,Atqasuk,0,0,7,1159126327
8,10,1,Populated place,Port Heiden,,,0,Port Heiden,0,0,,0,0,United States,USA,United States of America,USA,Alaska,US,,56.9490936474,-158.626891522,0,0,,102,102,0,1,1,-1,,Port Heiden,0,0,7,1159126339
8,10,1,Populated place,Perryville,,,0,Perryville,0,0,,0,0,United States,USA,United States of America,USA,Alaska,US,,55.918613911,-159.151148928,0,0,,113,113,0,1,1,5871444,,Perryville,0,0,7,1159126355
8,10,1,Populated place,Dillingham,,,0,Dillingham,0,0,,0,0,United States,USA,United States of America,USA,Alaska,US,,59.0565603114,-158.480312073,4,0,Location adjusted.,2488,932,0,4,2,5860695,,Dillingham,1,0,7,1159126373
8,10,1,Populated place,Goodnews Bay,,,0,Goodnews Bay,0,0,,0,0,United States,USA,United States of America,USA,Alaska,US,,59.1209926545,-161.587130239,0,0,,230,230,0,2,2,-1,,Goodnews Bay,0,0,7,1159126387
8,10,1,Populated place,Nyac,,,0,Nyac,0,0,,0,0,United States,USA,United States of America,USA,Alaska,US,,61.0041432893,-159.940480593,0,0,,100,50,0,1,1,-1,,Nyac,0,0,7,1159126401
8,10,1,Populated place,Tununak,,,0,Tununak,0,0,,0,0,United States,USA,United States of America,USA,Alaska,US,,60.5854866731,-165.255789227,0,0,,352,352,0,2,2,5876829,,Tununak,1,0,7,1159126413
8,10,1,Populated place,Mountain Village,,,0,Mountain Village,0,0,,0,0,United States,USA,United States of America,USA,Alaska,US,,62.0855243115,-163.729009035,0,0,,755,755,0,2,2,-1,,Mountain Village,0,0,7,1159126429
8,10,1,Populated place,Emmonak,,,0,Emmonak,0,0,,0,0,United States,USA,United States of America,USA,Alaska,US,,62.7769808137,-164.522991579,0,0,,100,100,0,1,1,-1,,Emmonak,1,0,7,1159126439
8,10,1,Populated place,Kaltag,,,0,Kaltag,0,0,,0,0,United States,USA,United States of America,USA,Alaska,US,,64.3271962679,-158.721898643,0,0,,190,190,0,1,1,-1,,Kaltag,0,0,7,1159126451
8,10,1,Populated place,Teller,,,0,Teller,0,0,,0,0,United States,USA,United States of America,USA,Alaska,US,,65.2635990592,-166.360786379,0,0,,83,83,0,1,1,-1,,Teller,1,0,7,1159126469
8,10,1,Populated place,Koyukuk,,,0,Koyukuk,0,0,,0,0,United States,USA,United States of America,USA,Alaska,US,,64.8802891227,-157.700849856,0,0,,101,101,0,1,1,-1,,Koyukuk,0,0,7,1159126475
8,10,1,Populated place,Kobuk,,,0,Kobuk,0,0,,0,0,United States,USA,United States of America,USA,Alaska,US,,66.9072455029,-156.880977419,0,0,,151,151,0,1,1,-1,,Kobuk,0,0,7,1159126493
8,10,1,Populated place,Selawik,,,0,Selawik,0,0,,0,0,United States,USA,United States of America,USA,Alaska,US,,66.6038790071,-160.009391115,0,0,,832,832,610,2,2,-1,,Selawik,1,0,7,1159126507
8,10,1,Populated place,Talkeetna,,,0,Talkeetna,0,0,,0,0,United States,USA,United States of America,USA,Alaska,US,,62.3237785025,-150.109426923,1,1,Added place. Population from GeoNames.,1078,1078,0,3,3,5875745,,,2,0,7,1159126527
8,10,1,Populated place,Whittier,,,0,Whittier,0,0,,0,0,United States,USA,United States of America,USA,Alaska,US,,60.7841567171,-148.67767969,0,0,,177,177,0,1,1,-1,,Whittier,0,0,7,1159126539
8,10,1,Populated place,Montana,,,0,Montana,0,0,,0,0,United States,USA,United States of America,USA,Alaska,US,,62.0796848746,-150.072762494,0,0,,10,10,0,1,1,-1,,Montana,0,0,7,1159126553
8,10,1,Populated place,Lake Minchumina,,,0,Lake Minchumina,0,0,,0,0,United States,USA,United States of America,USA,Alaska,US,,63.8828306266,-152.312186525,0,0,,32,32,0,1,1,5867107,,Lake Minchumina,0,0,7,1159126565
8,10,1,Populated place,Cantwell,,,0,Cantwell,0,0,,0,0,United States,USA,United States of America,USA,Alaska,US,,63.3915944612,-148.950789634,0,0,,222,222,0,2,2,5858555,,Cantwell,0,0,7,1159126577
8,10,1,Populated place,Gulkana,,,0,Gulkana,0,0,,0,0,United States,USA,United States of America,USA,Alaska,US,,62.271352762,-145.382196088,0,0,,119,119,0,1,1,5863497,,Gulkana,0,0,7,1159126591
8,10,1,Populated place,Eagle,,,0,Eagle,0,0,,0,0,United States,USA,United States of America,USA,Alaska,US,,64.7879950146,-141.199996584,0,0,,104,104,0,1,1,-1,,Eagle,1,0,7,1159126601
8,10,1,Populated place,Nenana,,,0,Nenana,0,0,,0,0,United States,USA,United States of America,USA,Alaska,US,,64.5637968131,-149.093003176,0,0,,75,75,0,1,1,-1,,Nenana,1,0,7,1159126613
8,10,1,Populated place,Big Delta,,,0,Big Delta,0,0,,0,0,United States,USA,United States of America,USA,Alaska,US,,64.1525299267,-145.84219385,0,0,,591,591,0,2,2,5880620,,Big Delta,0,0,7,1159126629
8,10,1,Populated place,Allakaket,,,0,Allakaket,0,0,,0,0,United States,USA,United States of America,USA,Alaska,US,,66.5654834179,-152.645499514,0,0,,97,97,0,1,1,-1,,Allakaket,0,0,7,1159126647
8,10,1,Populated place,Tanana,,,0,Tanana,0,0,,0,0,United States,USA,United States of America,USA,Alaska,US,,65.1718733919,-152.078789919,0,0,,308,275,0,2,2,-1,,Tanana,0,0,7,1159126661
8,10,7,Populated place,Borlänge,,,1,Borlange,0,0,,0,0,Sweden,SWE,Sweden,SWE,Dalarna,SE,,60.4833223665,15.4166711005,0,0,,39422,38527,33358,7,7,2720383,,Borlange,1,0,6.1,1159126673
8,10,7,Admin-1 capital,Västerås,,Vasteras,1,Vasteraas,0,0,,0,0,Sweden,SWE,Sweden,SWE,Västmanland,SE,,59.6300152782,16.5400133857,0,0,,107194,93179,88934,9,8,2664454,,Vasteraas,1,0,6.1,1159126687
8,10,5,Admin-1 capital,Mykolayiv,,,0,Mykolayiv,0,0,,0,0,Ukraine,UKR,Ukraine,UKR,Mykolayiv,UA,,46.9677390738,31.984341999,0,0,,510840,194995,194033,11,9,700569,,Mykolayiv,1,5,6.1,1159126699
8,10,5,Admin-1 capital,Chernihiv,,,0,Chernihiv,0,0,,0,0,Ukraine,UKR,Ukraine,UKR,Chernihiv,UA,,51.504929829,31.3015412992,0,0,,307684,279629,267343,10,10,710735,,Chernihiv,1,0,7,1159126717
8,10,5,Admin-1 capital,Khmelnytskyy,,Khmel'nyts'kyz,0,Khmelnytskyy,0,0,,0,0,Ukraine,UKR,Ukraine,UKR,Khmel'nyts'kyy,UA,,49.424927591,27.0015453682,0,0,,398346,245840,241794,10,10,706369,,Khmelnytskyy,1,0,7,1159126729
8,10,5,Populated place,Kamyanets-Podilskyy,,,0,Kamyanets-Podilskyy,0,0,,0,0,Ukraine,UKR,Ukraine,UKR,Khmel'nyts'kyy,UA,,48.6843009634,26.5808992093,0,0,,114658,100000,110920,9,8,706950,,Kamyanets-Podilskyy,1,0,7,1159126743
8,10,5,Populated place,Drohobych,,,0,Drohobych,0,0,,0,0,Ukraine,UKR,Ukraine,UKR,L'viv,UA,,49.3443640331,23.4993818753,0,0,,124269,79406,123450,9,8,709611,,Drohobych,1,0,7,1159126757
8,10,5,Admin-1 capital,Uzhgorod,,Uzhhorod,0,Uzhgorod,0,0,,0,0,Ukraine,UKR,Ukraine,UKR,Transcarpathia,UA,,48.6299890331,22.2500007718,0,0,,150832,117878,0,9,9,690548,,Uzhgorod,1,0,7,1159126765
8,10,5,Populated place,Uman,,,0,Uman,0,0,,0,0,Ukraine,UKR,Ukraine,UKR,Cherkasy,UA,,48.754296691,30.2109101956,0,0,,87658,87582,87582,8,8,690688,,Uman,1,0,6.1,1159126781
8,10,5,Populated place,Brovary,,,0,Brovary,0,0,,0,0,Ukraine,UKR,Ukraine,UKR,Kiev,UA,,50.4943196809,30.7809012438,0,0,,88506,66205,66205,8,8,711390,,Brovary,1,0,7,1159126797
8,10,5,Populated place,Bila Tserkva,,,0,Bila Tserkva,0,0,,0,0,Ukraine,UKR,Ukraine,UKR,Kiev,UA,,49.7743119498,30.1309150785,0,0,,199163,185674,0,9,9,712165,,Bila Tserkva,1,0,7,1159126811
8,10,5,Populated place,Illichivsk,,,0,Illichivsk,0,0,,0,0,Ukraine,UKR,Ukraine,UKR,Odessa,UA,,46.3000020539,30.6665929756,0,0,,54102,53710,78409,8,8,707688,,Illichivsk,1,0,7,1159126825
8,10,5,Populated place,Konotop,,,0,Konotop,0,0,,0,0,Ukraine,UKR,Ukraine,UKR,Sumy,UA,,51.2423877147,33.2090217679,0,0,,103547,91798,103410,9,8,705135,,Konotop,1,0,7,1159126837
8,10,5,Populated place,Kryvyy Rih,,,0,Kryvyy Rih,0,0,,0,0,Ukraine,UKR,Ukraine,UKR,Dnipropetrovs'k,UA,,47.9283264354,33.3449824613,0,0,,652380,490907,342848,11,10,703845,,Kryvyy Rih,1,0,6.1,1159126851
8,10,5,Populated place,Makiyivka,,,0,Makiyivka,0,0,,0,0,Ukraine,UKR,Ukraine,UKR,Donets'k,UA,,48.0296639192,37.9746223539,0,0,,376610,261155,295877,10,10,702320,,Makiyivka,1,0,7,1159126859
8,10,5,Populated place,Horlivka,,,0,Horlivka,0,0,,0,0,Ukraine,UKR,Ukraine,UKR,Donets'k,UA,,48.2996474397,38.0546691475,0,0,,396885,278550,396742,10,10,707753,,Horlivka,1,0,6.1,1159126879
8,10,5,Populated place,Kramatorsk,,,0,Kramatorsk,0,0,,0,0,Ukraine,UKR,Ukraine,UKR,Donets'k,UA,,48.7193634227,37.5343908272,0,0,,184105,173700,180150,9,9,704508,,Kramatorsk,1,0,6.1,1159126891
8,10,5,Populated place,Berdyansk,,,0,Berdyansk,0,0,,0,0,Ukraine,UKR,Ukraine,UKR,Zaporizhzhya,UA,,46.7568217154,36.7868395577,0,0,,118284,58534,58534,9,8,712451,,Berdyansk,1,0,6.1,1159126903
8,10,6,Populated place,Ash Shihr,,,0,Ash Shihr,0,0,,0,0,Yemen,YEM,Yemen,YEM,Hadramawt,YE,,14.7593174428,49.6091576729,0,0,,54274,54274,54274,8,8,-1,,Ash Shihr,1,0,7,1159126919
8,10,8,Admin-1 capital,Umm al Qaywayn,,Umm Al Qaywayn,0,Umm al Qaywayn,0,0,,0,0,United Arab Emirates,ARE,United Arab Emirates,ARE,Umm Al Qaywayn,AE,,25.5652728465,55.5533426502,0,0,,44411,32651,32651,7,7,290594,,Umm al Qaywayn,1,0,8,1159126925
8,10,8,Admin-1 capital,Sharjah,,,0,Sharjah,0,0,,0,0,United Arab Emirates,ARE,United Arab Emirates,ARE,Sharjah,AE,,25.3713828725,55.4064782296,0,0,,1103027,801004,1062664,12,11,292672,,Sharjah,1,5,7.7,1159126943
8,10,8,Populated place,Gyzlarbat,,,0,Gyzlarbat,0,0,,0,0,Turkmenistan,TKM,Turkmenistan,TKM,Balkan,TM,,38.9755395702,56.2777945545,0,0,,48458,12000,52689,7,6,161931,,Gyzlarbat,1,0,6,1159126955
8,10,8,Populated place,Celeken,,,0,Celeken,0,0,,0,0,Turkmenistan,TKM,Turkmenistan,TKM,Balkan,TM,,39.4361548767,53.1225911949,4,0,Location adjusted.,1206,1206,1206,3,3,-1,,Celeken,1,0,7,1159126969
8,10,8,Populated place,Tejen,,,0,Tejen,0,0,,0,0,Turkmenistan,TKM,Turkmenistan,TKM,Ahal,TM,,37.3786086213,60.4960383696,0,0,,67294,58005,58005,8,8,1218239,,Tejen,1,0,6,1159126981
8,10,8,Populated place,Buzmeyin,,,0,Buzmeyin,0,0,,0,0,Turkmenistan,TKM,Turkmenistan,TKM,Ahal,TM,,38.0516683136,58.2100280343,0,0,,40813,39481,46812,7,7,162099,,Buzmeyin,1,0,7,1159126999
8,10,8,Populated place,Koneurgench,,,0,Koneurgench,0,0,,0,0,Turkmenistan,TKM,Turkmenistan,TKM,Tashauz,TM,,42.3166534618,59.1666621489,0,0,,31400,30000,31400,7,7,601608,,Koneurgench,1,0,7,1159127011
8,10,6,Populated place,Khujayli,,,0,Khujayli,0,0,,0,0,Uzbekistan,UZB,Uzbekistan,UZB,Karakalpakstan,UZ,,42.4047101024,59.451657673,0,0,,60401,50000,59976,8,7,601339,,Khujayli,1,0,7,1159127025
8,10,6,Populated place,Urgut,,,0,Urgut,0,0,,0,0,Uzbekistan,UZB,Uzbekistan,UZB,Samarkand,UZ,,39.4007074168,67.2606900623,0,0,,99675,47373,94289,8,7,1215839,,Urgut,1,0,7,1159127041
8,10,6,Populated place,Kattaqorgon,,,0,Kattaqorgon,0,0,,0,0,Uzbekistan,UZB,Uzbekistan,UZB,Samarkand,UZ,,39.9007027375,66.2607510975,0,0,,247113,59382,228002,10,8,1216982,,Kattaqorgon,1,0,7,1159127051
8,10,6,Populated place,Denow,,,0,Denow,0,0,,0,0,Uzbekistan,UZB,Uzbekistan,UZB,Surkhandarya,UZ,,38.277158426,67.887163451,0,0,,217274,68994,197249,10,8,1217474,,Denow,1,0,7,1159127069
8,10,8,Admin-1 capital,Qurghonteppa,,,0,Qurghonteppa,0,0,,0,0,Tajikistan,TJK,Tajikistan,TJK,Khatlon,TJ,,37.8373144725,68.7713472075,0,0,,311574,65000,256845,10,8,1220747,,Qurghonteppa,1,0,7,1159127083
8,10,8,Populated place,Konibodom,,,0,Konibodom,0,0,,0,0,Tajikistan,TJK,Tajikistan,TJK,Leninabad,TJ,,40.2921517121,70.427163451,0,0,,259876,50359,152330,10,8,1514891,,Konibodom,1,0,7,1159127097
8,10,6,Admin-1 capital,Guliston,,Gulistan,0,Guliston,0,0,,0,0,Uzbekistan,UZB,Uzbekistan,UZB,Sirdaryo,UZ,,40.4957310171,68.7907258696,0,0,,95520,53373,94191,8,8,1513966,,Guliston,1,0,7,1159127107
8,10,6,Populated place,Iskandar,,,0,Iskandar,0,0,,0,0,Uzbekistan,UZB,Uzbekistan,UZB,Tashkent,UZ,,41.5507312206,69.680749063,0,0,,195633,27636,193042,9,7,1513900,,Iskandar,1,0,7,1159127121
8,10,6,Populated place,Chirchiq,,,0,Chirchiq,0,0,,0,0,Uzbekistan,UZB,Uzbekistan,UZB,Tashkent,UZ,,41.4549747915,69.5599812407,0,0,,167842,142345,127998,9,9,1514210,,Chirchiq,1,0,7,1159127137
8,10,8,Admin-1 capital,Nacaome,,,0,Nacaome,0,0,,0,0,Honduras,HND,Honduras,HND,Valle,HN,,13.529986795,-87.4899674904,0,0,,47000,13929,2768,7,6,3604522,,Nacaome,1,0,7,1159127151
8,10,8,Admin-1 capital,Santa Rosa de Copán,,Santa Rosa,0,Santa Rosa de Copan,0,0,,0,0,Honduras,HND,Honduras,HND,Copán,HN,,14.7699886261,-88.7799921079,0,0,,35529,27753,35529,7,7,3601494,,Santa Rosa de Copan,1,0,7,1159127165
8,10,8,Populated place,Corriverton,,,0,Corriverton,0,0,,0,0,Guyana,GUY,Guyana,GUY,Mahaica-Berbice,GY,,5.90003908175,-57.1699835628,0,0,,12000,11574,0,6,6,-1,,Corriverton,0,0,7,1159127175
8,10,8,Populated place,Ituni,,,0,Ituni,0,0,,0,0,Guyana,GUY,Guyana,GUY,Upper Takutu-Upper Essequibo,GY,,5.43001609184,-58.2499951595,0,0,,100,50,0,1,1,-1,,Ituni,0,0,7,1159127189
8,10,8,Populated place,Lethem,,,0,Lethem,0,0,,0,0,Guyana,GUY,Guyana,GUY,Upper Demerara-Berbice,GY,,3.38995973603,-59.8000297461,0,0,,352,352,0,2,2,-1,,Lethem,1,0,7,1159127203
8,10,3,Populated place,Gijón,,,0,Gijon,0,0,,0,0,Kingdom of Spain,ESP,Spain,ESP,Principado de Asturias,ES,,43.530016092,-5.67000044903,0,0,,335972,271452,335143,10,10,3121424,,Gijon,1,0,7,1159127215
8,10,3,Admin-1 capital,Vitoria,,Grande Vitpria,0,Vitoria,0,0,,0,0,Kingdom of Spain,ESP,Spain,ESP,País Vasco,ES,,42.8499800812,-2.66997684876,0,0,,224578,173641,906799,10,9,3104499,,Vitoria2,1,0,6.1,1159127229
8,10,3,Admin-0 capital,Vatican City,,,0,Vatican City,1,0,,1,0,Vatican (Holy Sea),VAT,Vatican (Holy See),VAT,Lazio,VA,,41.9000122264,12.4478083889,4,0,Changed scale rank.,832,832,562430,2,2,6691831,,Vatican City,1,0,7,1159127243
8,10,5,Populated place,Greenock,,,0,Greenock,0,0,,0,0,United Kingdom,GBR,United Kingdom,GBR,Inverclyde,GB,,55.9332900178,-4.75003076315,0,0,,74635,43495,17365,8,7,2647948,,Greenock,1,0,7,1159127257
8,10,5,Populated place,Sunderland,,,0,Sunderland,0,0,,0,0,United Kingdom,GBR,United Kingdom,GBR,Tyne and Wear,GB,,54.9200185334,-1.38002974589,0,0,,452934,177965,423067,10,9,2636531,,Sunderland,1,0,7,1159127269
8,10,5,Populated place,Southampton,,,0,Southampton,0,0,,0,0,United Kingdom,GBR,United Kingdom,GBR,Southampton,GB,,50.9000313508,-1.39997684875,0,0,,384417,384417,379571,10,10,-1,,Southampton,1,0,7,1159127279
8,10,5,Populated place,Bristol,,,0,Bristol,0,0,,0,0,United Kingdom,GBR,United Kingdom,GBR,Bristol,GB,,51.4499977815,-2.5833154718,0,0,,553528,430713,36360,11,10,2654675,,Bristol2,1,2,7,1159127297
8,10,5,Populated place,Bournemouth,,,0,Bournemouth,0,0,,0,0,United Kingdom,GBR,United Kingdom,GBR,Bournemouth,GB,,50.7299900503,-1.90004968404,0,0,,426945,163600,398991,10,9,2655095,,Bournemouth,1,1,7,1159127311
8,10,5,Populated place,Omagh,,,0,Omagh,0,0,,0,0,United Kingdom,GBR,United Kingdom,GBR,Omagh,GB,,54.6000122265,-7.30000431459,0,0,,21056,16326,15288,7,6,2640967,,Omagh,1,0,7,1159127323
8,10,5,Populated place,Chester,,,0,Chester,0,0,,0,0,United Kingdom,GBR,United Kingdom,GBR,Cheshire,GB,,53.200020161,-2.91998742818,0,0,,89531,77040,85111,8,8,2653228,,Chester,1,0,7,1159127337
8,10,5,Populated place,Swansea,,,0,Swansea,0,0,,0,0,United Kingdom,GBR,United Kingdom,GBR,Swansea,GB,,51.6299867951,-3.95000207663,0,0,,294339,170883,290654,10,9,2636432,,Swansea,1,0,6.1,1159127355
8,10,5,Populated place,Carlisle,,,0,Carlisle,0,0,,0,0,United Kingdom,GBR,United Kingdom,GBR,Cumbria,GB,,54.8799951366,-2.92998681783,0,0,,72633,65907,64362,8,8,2653775,,Carlisle,1,0,7,1159127365
8,10,5,Admin-1 capital,Aydın,,,0,Aydin,0,0,,0,0,Turkey,TUR,Turkey,TUR,Aydin,TR,,37.8499751984,27.85002071,0,0,,198857,163022,190268,9,9,322830,,Aydin,1,0,6,1159127383
8,10,5,Populated place,Lüleburgaz,,,0,Luleburgaz,0,0,,0,0,Turkey,TUR,Turkey,TUR,Kirklareli,TR,,41.4066573273,27.3552188708,0,0,,90899,45080,45080,8,7,741855,,Luleburgaz,1,0,7,1159127395
8,10,5,Admin-1 capital,Isparta,,,0,Isparta,0,0,,0,0,Turkey,TUR,Turkey,TUR,Isparta,TR,,37.7699800812,30.5299604886,0,0,,172334,149844,145891,9,9,311073,,Isparta,1,0,7,1159127405
8,10,5,Admin-1 capital,Kütahya,,,0,Kutahya,0,0,,0,0,Turkey,TUR,Turkey,TUR,Kütahya,TR,,39.4200085643,29.9299971097,0,0,,185008,151911,0,9,9,305268,,Kutahya,1,0,7,1159127413
8,10,5,Admin-1 capital,Muğla,,,0,Mugla,0,0,,0,0,Turkey,TUR,Turkey,TUR,Mugla,TR,,37.2163704621,28.3638911527,0,0,,48183,40794,40640,7,7,304184,,Mugla,1,0,6.1,1159127429
8,10,5,Admin-1 capital,Elâzığ,,,0,Elazig,0,0,,0,0,Turkey,TUR,Turkey,TUR,Elazig,TR,,38.6799762157,39.2299979235,0,0,,271492,271492,270404,10,10,315808,,Elazig,1,0,6,1159127441
8,10,5,Admin-1 capital,Kahramanmaraş,,,0,Kahramanmaras,0,0,,0,0,Turkey,TUR,Turkey,TUR,K. Maras,TR,,37.6099898468,36.9450211169,0,0,,376045,373446,0,10,10,310859,,Kahramanmaras,1,0,7,1159127453
8,10,5,Admin-1 capital,Icel,,Mersin,0,Icel,0,0,,0,0,Turkey,TUR,Turkey,TUR,Mersin,TR,,36.7999876089,34.6199950752,0,0,,616990,537842,568148,11,11,304531,,Icel,1,5,6,1159127463
8,10,5,Admin-1 capital,Corum,,,0,Corum,0,0,,0,0,Turkey,TUR,Turkey,TUR,Çorum,TR,,40.5199931021,34.9500007718,0,0,,183418,153670,135676,9,9,748879,,Corum,1,0,6.1,1159127475
8,10,5,Admin-1 capital,Rize,,,0,Rize,0,0,,0,0,Turkey,TUR,Turkey,TUR,Rize,TR,,41.0208410838,40.5218570544,0,0,,279450,96503,271860,10,8,740483,,Rize,1,0,7,1159127485
8,10,5,Populated place,Tatvan,,,0,Tatvan,0,0,,0,0,Turkey,TUR,Turkey,TUR,Bitlis,TR,,38.5065759471,42.2815946032,0,0,,73222,63651,64291,8,8,299582,,Tatvan,1,0,6,1159127497
8,10,3,Populated place,Eumseong,,,0,Eumseong,0,0,,0,0,"Korea, South",KOR,South Korea,KOR,Chungcheongbuk-do,KR,,36.9352506704,127.689714721,0,0,,10077,10077,10077,6,6,-1,,Eumseong,1,0,7,1159127509
8,10,3,Admin-1 capital,Cheongju,,Ch'ungju,0,Cheongju,0,0,,0,0,"Korea, South",KOR,South Korea,KOR,Chungcheongbuk-do,KR,,36.6438989452,127.501199096,0,0,,775096,663745,430787,11,11,1845604,,Cheongju,1,0,7,1159127519
8,10,3,Populated place,Wonju,,,0,Wonju,0,0,,0,0,"Korea, South",KOR,South Korea,KOR,Gangwon-do,KR,,37.355147521,127.939621947,0,0,,243387,238409,237833,10,10,1833105,,Wonju,1,0,7,1159127533
8,10,3,Admin-1 capital,Chuncheon,,Ch'unch'on,0,Chuncheon,0,0,,0,0,"Korea, South",KOR,South Korea,KOR,Gangwon-do,KR,,37.8747023713,127.734156453,0,0,,226509,209746,226359,10,10,1845136,,Chuncheon,1,0,7,1159127543
8,10,3,Populated place,Ansan,,,0,Ansan,0,0,,0,0,"Korea, South",KOR,South Korea,KOR,Gyeonggi-do,KR,,37.3480678498,126.859532836,0,0,,739493,650728,2939763,11,11,1846918,,Ansan,1,0,7,1159127553
8,10,3,Populated place,Iksan,,,0,Iksan,0,0,,0,0,"Korea, South",KOR,South Korea,KOR,Jeollabuk-do,KR,,35.9409702749,126.945419066,0,0,,283501,239589,224251,10,10,1843491,,Iksan,1,0,7,1159127569
8,10,3,Populated place,Gyeongju,,,0,Gyeongju,0,0,,0,0,"Korea, South",KOR,South Korea,KOR,Daegu,KR,,35.8427592153,129.211689005,0,0,,155237,142468,142314,9,9,1841603,,Gyeongju,1,0,7,1159127581
8,10,3,Populated place,Changwon,,Masan,0,Changwon,0,0,,0,0,"Korea, South",KOR,South Korea,KOR,Gyeongsangnam-do,KR,,35.2191021922,128.58356197,0,0,,1081499,1081499,1034594,12,12,1841245,,Masan,1,0,7,1159127593
